,id,total_sold,avg_sold_price,max_sold_price,types,rarity,skin,traits,total_traits,marcador
9216,9216,5.0,20.176,30.0,Male,1902,Mid,"Gold Chain,Horned Rim Glasses,Vampire Hair",3,1
9217,9217,2.0,2.975,4.75,Female,5392,Dark,"Earring,Mohawk Thin,Purple Eye Shadow",3,1
9218,9218,2.0,4.33,8.31,Male,5965,Dark,"Eye Patch,Front Beard,Shaved Head",3,1
9220,9220,3.0,19.466666666666665,32.5,Male,3155,Mid,"Big Shades,Chinstrap,Purple Hair",3,1
9224,9224,2.0,18.4,36.5,Female,1257,Mid,"Earring,Vape,Wild White Hair",3,1
9225,9225,7.0,18.322857142857142,51.4,Male,7617,Light,"Bandana,Muttonchops,Pipe",3,1
9226,9226,1.0,5.2,5.2,Male,5496,Dark,"Big Shades,Handlebars,Peak Spike",3,1
9228,9228,2.0,8.125,15.5,Female,9175,Dark,"Black Lipstick,Horned Rim Glasses,Mohawk",3,1
9229,9229,2.0,1.0,1.5,Female,5895,Mid,"Classic Shades,Crazy Hair,Vape",3,1
9233,9233,4.0,8.5525,17.98,Male,8462,Light,"Bandana,Clown Eyes Green,Earring",3,1
9234,9234,2.0,0.265,0.28,Male,3518,Mid,"Knitted Cap,Luxurious Beard,Medical Mask",3,1
9235,9235,2.0,0.5700000000000001,0.79,Male,4090,Light,"Cigarette,Clown Nose,Hoodie,Normal Beard Black",4,1
9239,9239,3.0,18.833333333333332,24.0,Male,5541,Mid,"Big Shades,Crazy Hair,Handlebars",3,1
9240,9240,1.0,69.99,69.99,Female,302,Dark,"Mole,Orange Side",2,1
9241,9241,1.0,0.18,0.18,Male,1844,Dark,"Big Beard,Earring,Mohawk Dark,Regular Shades",4,1
9243,9243,5.0,4.522,14.55,Male,6592,Dark,"Mole,Mustache,Peak Spike",3,1
9245,9245,6.0,14.796666666666667,42.5,Male,3810,Mid,"Earring,Fedora,Mustache,Nerd Glasses",4,1
9247,9247,2.0,19.25,19.5,Female,2766,Light,"Eye Mask,Purple Lipstick,Straight Hair",3,1
9248,9248,2.0,28.485,29.97,Female,8018,Light,"Bandana,Hot Lipstick,VR",3,1
9249,9249,4.0,18.2475,29.0,Male,4743,Mid,"Cap Forward,Cigarette,Shadow Beard",3,1
9250,9250,4.0,3.1175,5.99,Male,5599,Mid,"Classic Shades,Earring,Handlebars,Messy Hair",4,1
9251,9251,1.0,0.1,0.1,Male,3577,Mid,"Medical Mask,Nerd Glasses,Stringy Hair",3,1
9252,9252,6.0,11.548333333333332,32.0,Male,5936,Light,"Regular Shades,Vape,Wild Hair",3,1
9253,9253,3.0,1.1833333333333333,1.5,Female,3735,Light,"Earring,Hot Lipstick,Tassle Hat",3,1
9254,9254,1.0,22.0,22.0,Male,2589,Light,"Clown Hair Green,Eye Patch,Shadow Beard",3,1
9258,9258,2.0,39.0,50.0,Female,433,Mid,"Cigarette,Straight Hair,Welding Goggles",3,1
9259,9259,1.0,0.7,0.7,Male,5331,Mid,"Frown,Stringy Hair",2,1
9260,9260,5.0,10.668000000000001,24.2,Male,7642,Dark,"Cap,Horned Rim Glasses,Muttonchops",3,1
9261,9261,3.0,19.819999999999997,23.99,Female,7173,Mid,"Eye Mask,Frumpy Hair",2,1
9263,9263,2.0,4.37,8.39,Male,7469,Light,"Do-rag,Eye Patch",2,1
9265,9265,1.0,2.25,2.25,Ape,52,Ape,"Bandana,Big Shades",2,1
9270,9270,4.0,9.1075,26.25,Female,9792,Albino,"Big Shades,Black Lipstick,Earring,Stringy Hair",4,1
9271,9271,6.0,8.081666666666667,20.0,Female,5368,Mid,"Earring,Hot Lipstick,Knitted Cap,Purple Eye Shadow",4,1
9272,9272,2.0,22.5,23.5,Male,7397,Dark,"Clown Eyes Green,Do-rag,Pipe",3,1
9274,9274,1.0,9.5,9.5,Male,6314,Dark,"Luxurious Beard,Nerd Glasses,Shaved Head",3,1
9275,9275,2.0,24.85,26.0,Male,4043,Mid,"Nerd Glasses,Police Cap,Shadow Beard",3,1
9279,9279,1.0,0.28,0.28,Male,3129,Mid,"Earring,Frown,Purple Hair,Shadow Beard",4,1
9280,9280,1.0,6.75,6.75,Ape,31,Ape,"3D Glasses,Cowboy Hat",2,1
9281,9281,2.0,3.075,3.25,Male,5118,Light,"Classic Shades,Front Beard Dark,Mohawk",3,1
9284,9284,1.0,5.0,5.0,Male,4447,Mid,"Nerd Glasses,Normal Beard Black",2,1
9285,9285,1.0,1.0,1.0,Male,6806,Light,"Crazy Hair,Normal Beard Black,Regular Shades",3,1
9286,9286,2.0,12.55,25.0,Female,7921,Mid,"Bandana,Hot Lipstick,Pipe",3,1
9292,9292,1.0,9.2,9.2,Male,971,Mid,"Eye Patch,Messy Hair,Spots",3,1
9293,9293,1.0,0.35,0.35,Male,5575,Dark,"Cigarette,Handlebars,Mohawk Thin",3,1
9295,9295,2.0,14.5,28.5,Female,2546,Albino,"Mole,Pipe,Straight Hair Dark",3,1
9298,9298,4.0,18.975,35.0,Male,2294,Albino,"Big Shades,Cigarette,Vampire Hair",3,1
9301,9301,4.0,20.307499999999997,24.49,Female,2460,Dark,"Black Lipstick,Purple Eye Shadow,Straight Hair Dark",3,1
9303,9303,2.0,6.175,12.0,Female,8514,Mid,"Clown Eyes Blue,Mohawk Dark",2,1
9304,9304,3.0,14.613333333333332,19.99,Female,9695,Dark,"Earring,Messy Hair,Mole",3,1
9305,9305,2.0,19.0,23.0,Male,5109,Light,"Cigarette,Front Beard Dark,Mohawk Dark,Mole",4,1
9306,9306,2.0,11.495000000000001,14.99,Male,4734,Dark,"Cap Forward,Classic Shades",2,1
9307,9307,1.0,8.99,8.99,Female,5435,Mid,"Cigarette,Purple Eye Shadow,Stringy Hair",3,1
9309,9309,1.0,0.35,0.35,Female,5659,Mid,"Black Lipstick,Blue Eye Shadow,Mohawk",3,1
9310,9310,2.0,23.0,34.0,Female,1683,Light,"Cigarette,Nerd Glasses,Straight Hair Blonde",3,1
9316,9316,4.0,13.025,50.0,Male,3300,Dark,"Big Shades,Chinstrap,Crazy Hair,Earring,Smile",5,1
9317,9317,2.0,0.695,0.7,Female,314,Mid,"Hot Lipstick,Orange Side",2,1
9318,9318,3.0,6.433333333333334,15.0,Male,4160,Dark,"Big Shades,Clown Nose,Mohawk Dark",3,1
9319,9319,8.0,15.939999999999998,24.0,Male,2934,Mid,"Bandana,Clown Eyes Blue,Silver Chain",3,1
9321,9321,1.0,16.15,16.15,Male,6680,Mid,"Horned Rim Glasses,Mohawk,Mustache",3,1
9322,9322,7.0,15.595714285714283,27.0,Male,8140,Dark,"Cap,Eye Patch,Shadow Beard",3,1
9324,9324,3.0,23.26,23.49,Female,2563,Dark,"Black Lipstick,Clown Eyes Green,Earring,Straight Hair Dark",4,1
9325,9325,3.0,41.666666666666664,50.0,Female,432,Light,"Black Lipstick,Straight Hair,Welding Goggles",3,1
9326,9326,2.0,23.625,37.5,Female,8172,Dark,"Cap,Earring,Purple Lipstick,Regular Shades",4,1
9329,9329,1.0,0.5,0.5,Male,373,Light,"Buck Teeth,Cap,Earring,Shadow Beard",4,1
9332,9332,3.0,62.166666666666664,95.0,Female,425,Albino,"Half Shaved,Welding Goggles",2,1
9333,9333,1.0,0.38,0.38,Female,9173,Light,"Black Lipstick,Earring,Horned Rim Glasses,Mohawk Thin",4,1
9335,9335,13.0,5.59,26.26,Male,7481,Dark,"Classic Shades,Earring,Shaved Head",3,1
9336,9336,1.0,0.05,0.05,Male,4235,Light,"Clown Eyes Green,Handlebars,Mohawk,Smile",4,1
9337,9337,4.0,8.672500000000001,22.0,Male,6460,Mid,"Earring,Luxurious Beard,Mohawk",3,1
9339,9339,2.0,75.0,75.0,Female,218,Mid,"Clown Eyes Green,Hot Lipstick,Tiara",3,1
9340,9340,6.0,14.308333333333332,23.35,Male,6459,Light,"Earring,Luxurious Beard,Mohawk Thin",3,1
9341,9341,1.0,0.59,0.59,Female,1316,Light,"Black Lipstick,Mole,Wild White Hair",3,1
9342,9342,2.0,2.07,4.0,Male,6198,Light,"Chinstrap,Earring,Knitted Cap,Regular Shades",4,1
9343,9343,1.0,1.0,1.0,Male,9190,Dark,"Big Shades,Earring,Mohawk",3,1
9345,9345,4.0,7.92,14.89,Male,6052,Light,"Front Beard,Mohawk",2,1
9346,9346,1.0,29.0,29.0,Male,5004,Light,"Front Beard Dark,Shaved Head,Vape,VR",4,1
9347,9347,2.0,3.61,5.22,Male,3224,Mid,"Clown Eyes Green,Purple Hair",2,1
9348,9348,2.0,19.7,21.9,Female,9298,Albino,"Hot Lipstick,Mohawk",2,1
9350,9350,10.0,11.687999999999999,50.0,Male,1357,Albino,"Cowboy Hat,Front Beard Dark,Small Shades",3,1
9351,9351,3.0,14.673333333333334,24.0,Male,8282,Light,"Earring,Mohawk,Small Shades",3,1
9353,9353,1.0,15.5,15.5,Female,7179,Dark,"Black Lipstick,Eye Mask,Messy Hair",3,1
9354,9354,2.0,9.15,18.0,Male,3255,Albino,"Earring,Nerd Glasses,Purple Hair",3,1
9355,9355,2.0,1.27,1.4,Male,5198,Light,"Bandana,Earring,Frown,Luxurious Beard",4,1
9356,9356,1.0,10.5,10.5,Male,2332,Light,"Nerd Glasses,Vampire Hair",2,1
9358,9358,1.0,2.0,2.0,Female,3611,Dark,"Blue Eye Shadow,Earring,Tassle Hat",3,1
9361,9361,6.0,0.785,1.49,Male,6297,Mid,"Bandana,Eye Mask,Luxurious Beard",3,1
9362,9362,1.0,0.41,0.41,Male,4329,Dark,"Knitted Cap,Mole,Regular Shades,Smile",4,1
9364,9364,6.0,2.9866666666666664,4.35,Male,5564,Dark,"Handlebars,Mohawk Dark",2,1
9366,9366,1.0,29.99,29.99,Female,1974,Mid,"Blue Eye Shadow,Earring,Half Shaved,Pipe",4,1
9368,9368,1.0,88.55,88.55,Zombie,501,Zombie,"Earring,Hoodie",2,1
9371,9371,2.0,0.195,0.27,Male,3843,Light,"Eye Patch,Fedora,Muttonchops",3,1
9372,9372,2.0,4.62,8.89,Male,6094,Light,"Eye Patch,Front Beard,Stringy Hair",3,1
9374,9374,1.0,0.31,0.31,Male,4340,Light,"Earring,Mohawk Dark,Smile",3,1
9375,9375,1.0,21.0,21.0,Male,4280,Dark,"Earring,Nerd Glasses,Shaved Head,Smile",4,1
9376,9376,1.0,70.0,70.0,Female,293,Dark,"Horned Rim Glasses,Orange Side,Purple Lipstick",3,1
9378,9378,3.0,20.706666666666667,39.0,Male,3359,Mid,"Big Shades,Cigarette,Earring,Mole,Shaved Head",5,1
9380,9380,1.0,0.11,0.11,Male,8612,Dark,"Classic Shades,Headband,Mole",3,1
9381,9381,4.0,15.290000000000001,29.85,Female,3679,Light,"Classic Shades,Hot Lipstick,Tassle Hat",3,1
9383,9383,1.0,0.1,0.1,Female,9181,Dark,"Big Shades,Earring,Hot Lipstick,Mohawk Thin",4,1
9384,9384,3.0,6.5200000000000005,14.89,Male,6919,Mid,"Earring,Normal Beard,Shaved Head",3,1
9385,9385,1.0,1.0,1.0,Male,3315,Dark,"Frown,Muttonchops,Stringy Hair,Vape,VR",5,1
9386,9386,3.0,17.419999999999998,18.81,Male,7651,Dark,"Mohawk Dark,Muttonchops,Small Shades",3,1
9387,9387,1.0,0.05,0.05,Male,1868,Mid,"Big Beard,Big Shades,Messy Hair",3,1
9390,9390,6.0,16.66333333333333,25.99,Male,5098,Mid,"Big Shades,Earring,Front Beard Dark,Knitted Cap",4,1
9391,9391,5.0,14.504,23.5,Male,9892,Light,"Bandana,Mole,Shadow Beard",3,1
9394,9394,1.0,40.0,40.0,Male,6352,Light,"3D Glasses,Peak Spike",2,1
9400,9400,2.0,72.345,75.0,Female,1573,Light,"Pipe,Purple Lipstick,VR,Wild Blonde",4,1
9401,9401,1.0,23.75,23.75,Female,8446,Albino,"Clown Eyes Green,Stringy Hair",2,1
9403,9403,3.0,11.416666666666666,19.0,Male,7805,Dark,"Horned Rim Glasses,Peak Spike",2,1
9404,9404,5.0,1.6660000000000004,3.49,Male,7604,Dark,"Earring,Muttonchops,Peak Spike,Regular Shades",4,1
9405,9405,2.0,22.0,34.0,Male,1821,Mid,"Big Beard,Knitted Cap,Small Shades",3,1
9407,9407,5.0,3.29,9.6,Male,8495,Mid,"Cigarette,Clown Eyes Blue,Knitted Cap",3,1
9409,9409,2.0,26.88,27.27,Female,949,Dark,"Crazy Hair,Spots",2,1
9410,9410,3.0,4.246666666666667,12.0,Female,3544,Light,"Clown Eyes Blue,Knitted Cap,Medical Mask",3,1
9411,9411,1.0,0.3,0.3,Female,5375,Dark,"Mohawk Dark,Purple Eye Shadow,Purple Lipstick",3,1
9414,9414,1.0,17.99,17.99,Female,8668,Light,"Cigarette,Earring,Headband,Nerd Glasses",4,1
9415,9415,1.0,0.05,0.05,Male,3753,Dark,"Fedora,Horned Rim Glasses,Smile",3,1
9417,9417,2.0,0.22,0.25,Female,182,Mid,"Earring,Pilot Helmet,Purple Lipstick",3,1
9420,9420,4.0,0.7724999999999999,1.9,Male,3828,Dark,"Eye Mask,Fedora",2,1
9421,9421,1.0,15.66,15.66,Male,7454,Light,"Do-rag,Earring,Eye Patch,Shadow Beard",4,1
9423,9423,2.0,19.15,38.0,Female,1338,Mid,"Cigarette,Wild White Hair",2,1
9425,9425,2.0,0.27,0.36,Male,6313,Mid,"Big Shades,Luxurious Beard,Shaved Head",3,1
9426,9426,1.0,0.0,0.0,Male,6047,Albino,"Front Beard,Mohawk",2,1
9430,9430,4.0,15.6175,22.9,Female,3075,Dark,"Dark Hair,Earring,Nerd Glasses,Purple Lipstick",4,1
9432,9432,1.0,24.99,24.99,Male,5042,Light,"Big Shades,Earring,Front Beard Dark,Peak Spike",4,1
9434,9434,3.0,0.5166666666666667,1.0,Male,9913,Mid,"Bandana,Big Shades,Mole",3,1
9435,9435,1.0,0.29,0.29,Male,7701,Mid,"Earring,Mohawk Dark,Muttonchops",3,1
9436,9436,4.0,15.9975,23.5,Male,1032,Mid,"Chinstrap,Messy Hair,Rosy Cheeks",3,1
9437,9437,1.0,0.05,0.05,Male,1026,Dark,"Handlebars,Mohawk,Rosy Cheeks",3,1
9438,9438,5.0,41.9,55.0,Female,1128,Dark,"3D Glasses,Blonde Short,Earring,Purple Lipstick",4,1
9439,9439,2.0,0.28,0.42,Male,6673,Light,"Classic Shades,Mohawk,Mustache",3,1
9440,9440,1.0,20.0,20.0,Female,8441,Albino,"Clown Eyes Green,Earring,Hot Lipstick,Stringy Hair",4,1
9441,9441,2.0,1.45,2.5,Male,7052,Dark,"Big Shades,Normal Beard,Wild Hair",3,1
9442,9442,3.0,16.383333333333333,22.5,Male,6227,Dark,"Chinstrap,Cigarette,Frumpy Hair,Mole",4,1
9447,9447,8.0,5.80125,9.5,Male,1878,Light,"Bandana,Big Beard",2,1
9448,9448,1.0,4.99,4.99,Male,8517,Dark,"Clown Eyes Blue,Mohawk Thin,Shadow Beard",3,1
9449,9449,7.0,9.292857142857143,21.45,Male,3923,Mid,"Front Beard Dark,Police Cap",2,1
9450,9450,6.0,10.686666666666667,23.97,Male,4164,Dark,"Cigarette,Clown Nose,Mohawk Dark",3,1
9452,9452,1.0,0.25,0.25,Female,237,Albino,"Black Lipstick,Tiara",2,1
9453,9453,3.0,0.37000000000000005,0.44,Male,6606,Albino,"Cap,Cigarette,Mustache",3,1
9454,9454,1.0,0.69,0.69,Female,2437,Light,"3D Glasses,Black Lipstick,Cigarette,Earring,Straight Hair Dark",5,1
9455,9455,2.0,12.0,14.0,Female,2635,Dark,"Big Shades,Clown Hair Green",2,1
9456,9456,1.0,16.5,16.5,Female,9417,Mid,"Frumpy Hair,Hot Lipstick,Nerd Glasses",3,1
9460,9460,2.0,20.24,40.0,Female,648,Mid,"Earring,Hot Lipstick,Pigtails",3,1
9461,9461,5.0,10.6,44.0,Female,416,Dark,"Straight Hair Blonde,Welding Goggles",2,1
9462,9462,3.0,4.96,8.88,Male,6589,Mid,"Mustache,Peak Spike,Regular Shades",3,1
9463,9463,2.0,2.005,3.95,Male,6984,Light,"Crazy Hair,Earring,Normal Beard",3,1
9464,9464,1.0,0.1,0.1,Male,4428,Dark,"Chinstrap,Cigarette,Mole",3,1
9465,9465,3.0,0.8666666666666667,1.1,Male,6034,Dark,"Front Beard,Mohawk Dark,Nerd Glasses",3,1
9467,9467,2.0,31.5,52.5,Male,1920,Light,"Clown Eyes Blue,Clown Nose,Vampire Hair",3,1
9468,9468,4.0,7.2725,27.99,Female,5414,Dark,"Hot Lipstick,Purple Eye Shadow,Wild Hair",3,1
9472,9472,1.0,20.0,20.0,Male,8319,Mid,"Bandana,Shadow Beard,Small Shades",3,1
9476,9476,1.0,55.0,55.0,Male,4928,Mid,"Cigarette,Hoodie,VR",3,1
9477,9477,1.0,0.3,0.3,Male,9232,Mid,"Earring,Mohawk Thin,Nerd Glasses",3,1
9478,9478,1.0,0.45,0.45,Male,4636,Light,"Cap Forward,Earring,Luxurious Beard",3,1
9479,9479,2.0,0.575,0.75,Female,661,Light,"Blue Eye Shadow,Pink With Hat,Silver Chain",3,1
9481,9481,1.0,34.99,34.99,Female,1246,Dark,"Green Eye Shadow,Mole,Wild White Hair",3,1
9490,9490,5.0,6.0200000000000005,19.0,Female,5774,Dark,"Green Eye Shadow,Hot Lipstick,Mohawk Thin",3,1
9491,9491,2.0,0.195,0.29,Female,3741,Albino,"Earring,Tassle Hat",2,1
9492,9492,1.0,0.05,0.05,Female,5627,Light,"Blue Eye Shadow,Mohawk Thin,Pipe,Purple Lipstick",4,1
9493,9493,2.0,58.489999999999995,71.99,Female,1505,Mid,"Purple Eye Shadow,Purple Lipstick,Wild Blonde",3,1
9494,9494,1.0,9.4,9.4,Male,7406,Light,"Shadow Beard,Shaved Head,VR",3,1
9495,9495,1.0,55.0,55.0,Female,2429,Dark,"3D Glasses,Clown Hair Green,Silver Chain",3,1
9496,9496,2.0,44.975,49.95,Male,1442,Light,"Cowboy Hat,Earring,Eye Patch",3,1
9500,9500,2.0,0.125,0.19,Female,3034,Mid,"Black Lipstick,Clown Eyes Blue,Dark Hair",3,1
9502,9502,3.0,4.013333333333334,5.99,Male,3415,Mid,"Earring,Gold Chain,Muttonchops,Shaved Head",4,1
9505,9505,5.0,15.069999999999999,21.0,Male,7575,Mid,"Do-rag,Nerd Glasses",2,1
9506,9506,3.0,28.333333333333332,41.0,Female,1638,Light,"Cigarette,Classic Shades,Straight Hair Blonde",3,1
9507,9507,9.0,9.297777777777776,24.0,Male,2097,Dark,"Eye Mask,Shadow Beard,Vampire Hair",3,1
9508,9508,6.0,27.106666666666666,29.99,Male,4622,Light,"Cap Forward,Chinstrap,Nerd Glasses",3,1
9509,9509,1.0,0.3,0.3,Male,2091,Light,"Eye Patch,Normal Beard,Vampire Hair",3,1
9510,9510,3.0,23.343333333333334,35.5,Male,1866,Mid,"Big Beard,Wild Hair",2,1
9511,9511,1.0,35.5,35.5,Male,1825,Mid,"Big Beard,Eye Patch,Headband",3,1
9512,9512,3.0,2.316666666666667,4.2,Male,5988,Light,"Eye Patch,Front Beard,Headband,Pipe",4,1
9513,9513,3.0,0.7733333333333333,1.24,Male,4889,Albino,"Hoodie,Normal Beard",2,1
9514,9514,3.0,7.829999999999999,22.0,Female,2406,Albino,"Blonde Bob,Cigarette",2,1
9515,9515,2.0,28.125,54.0,Female,622,Light,"Classic Shades,Pigtails",2,1
9518,9518,3.0,8.743333333333334,20.0,Male,6701,Light,"Eye Patch,Messy Hair,Mustache",3,1
9519,9519,2.0,2.525,2.75,Male,7363,Dark,"Bandana,Goat,Mole,Regular Shades",4,1
9520,9520,2.0,0.42,0.59,Female,639,Albino,"Pigtails,Purple Lipstick",2,1
9521,9521,2.0,10.8,21.3,Male,5616,Dark,"Bandana,Handlebars,Regular Shades",3,1
9523,9523,1.0,1.0,1.0,Female,9663,Light,"Big Shades,Messy Hair",2,1
9527,9527,1.0,24.0,24.0,Male,6651,Mid,"Cigarette,Knitted Cap,Mustache",3,1
9528,9528,4.0,19.0,21.0,Male,6541,Light,"Cigarette,Luxurious Beard,Stringy Hair",3,1
9529,9529,1.0,23.0,23.0,Female,8017,Dark,"Bandana,Hot Lipstick,VR",3,1
9530,9530,2.0,1.03,1.65,Male,762,Mid,"Clown Nose,Top Hat",2,1
9532,9532,2.0,17.869999999999997,19.99,Female,8771,Dark,"Black Lipstick,Crazy Hair,Earring,Nerd Glasses",4,1
9535,9535,5.0,3.978,5.5,Male,6668,Mid,"Mohawk Dark,Mustache",2,1
9536,9536,2.0,62.489999999999995,64.99,Male,3339,Mid,"Earring,Front Beard,Messy Hair,Mole,Nerd Glasses",5,1
9537,9537,2.0,37.0,38.0,Male,6604,Albino,"Cap,Earring,Mustache,Regular Shades",4,1
9538,9538,1.0,22.5,22.5,Male,3777,Albino,"Earring,Fedora,Handlebars",3,1
9539,9539,8.0,25.601250000000004,47.0,Female,696,Light,"Clown Eyes Green,Pink With Hat,Purple Lipstick",3,1
9540,9540,3.0,20.703333333333333,24.0,Female,5695,Light,"Blue Eye Shadow,Earring,Messy Hair,Purple Lipstick",4,1
9541,9541,1.0,0.05,0.05,Male,2093,Albino,"Mole,Normal Beard,Vampire Hair",3,1
9543,9543,1.0,12.99,12.99,Female,8719,Light,"Black Lipstick,Classic Shades,Crazy Hair",3,1
9544,9544,1.0,7.5,7.5,Female,1576,Light,"Pipe,Purple Lipstick,Straight Hair Blonde",3,1
9545,9545,1.0,0.1,0.1,Female,2417,Mid,"Cigarette,Red Mohawk",2,1
9547,9547,3.0,26.33,27.0,Male,1039,Light,"Normal Beard Black,Regular Shades,Rosy Cheeks,Stringy Hair",4,1
9548,9548,1.0,23.0,23.0,Male,7084,Mid,"Cigarette,Do-rag,Eye Mask",3,1
9549,9549,1.0,0.22,0.22,Female,4566,Albino,"Big Shades,Black Lipstick,Mole",3,1
9550,9550,4.0,24.744999999999997,25.99,Female,2599,Mid,"Classic Shades,Earring,Hot Lipstick,Straight Hair Dark",4,1
9552,9552,1.0,24.99,24.99,Male,9225,Albino,"Earring,Mohawk Thin,Nerd Glasses",3,1
9555,9555,3.0,0.47666666666666674,0.64,Male,6903,Dark,"Eye Mask,Normal Beard,Shaved Head",3,1
9557,9557,1.0,18.0,18.0,Male,7476,Mid,"Classic Shades,Do-rag,Shadow Beard",3,1
9560,9560,1.0,0.7,0.7,Male,3537,Mid,"Cap,Classic Shades,Medical Mask,Shadow Beard",4,1
