id,type_id,rarity,skin_id,total_traits,total_hidden_traits
5080,5,7842,7,4,0
5081,4,8296,6,4,0
5082,5,1134,6,4,0
5083,5,1156,7,3,0
5084,5,699,5,4,1
5085,5,1610,6,3,0
5086,5,9047,4,3,0
5087,5,8993,6,2,0
5088,4,6032,7,2,0
5089,4,8874,4,3,0
5090,4,7728,7,3,0
5091,4,7351,6,3,0
5092,4,9549,4,2,0
5093,4,4843,6,3,0
5094,4,1034,6,3,0
5095,5,8508,7,3,0
5096,4,8868,6,3,0
5097,5,2125,7,4,0
5098,5,5683,7,3,0
5099,4,5002,5,3,1
5100,5,8601,6,2,0
5101,4,4173,5,3,0
5102,4,3311,5,5,1
5103,5,5746,6,2,0
5104,4,6948,5,3,0
5105,4,7800,6,3,0
5106,5,8392,7,3,0
5107,5,8965,7,4,0
5108,4,3423,6,4,0
5109,5,3327,7,5,1
5110,4,4961,7,4,0
5111,4,7283,6,4,0
5112,4,1406,6,3,0
5113,4,5856,6,4,0
5114,4,5202,6,3,0
5115,4,1847,6,4,0
5116,5,1998,5,2,0
5117,4,4855,7,2,0
5118,5,5691,5,3,0
5119,5,570,6,4,1
5120,4,7816,5,2,0
5121,5,997,6,2,0
5122,5,3594,4,2,0
5123,4,5998,5,2,0
5124,4,7030,5,2,0
5125,5,2152,6,2,0
5126,5,985,6,3,0
5127,4,5570,5,3,0
5128,4,6147,7,4,0
5129,4,4647,7,3,0
5130,5,8792,7,3,0
5131,4,4696,5,3,0
5132,4,4348,5,3,0
5133,5,127,6,3,0
5134,4,7001,7,4,0
5135,5,4521,6,1,0
5136,5,1236,7,4,0
5137,4,6365,5,2,0
5138,5,2355,5,3,0
5139,4,7958,7,3,0
5140,5,9948,6,3,0
5141,4,6797,6,4,0
5142,4,6611,6,2,0
5143,4,6819,5,2,0
5144,4,2515,7,2,0
5145,4,4201,5,3,0
5146,4,7036,5,4,0
5147,4,7344,7,3,0
5148,4,6392,7,3,0
5149,4,4877,7,3,0
5150,4,3289,7,5,1
5151,4,8595,6,3,0
5152,4,8805,7,2,0
5153,4,9788,5,2,0
5154,5,5417,5,3,1
5155,5,2202,7,4,1
5156,4,7050,7,3,0
5157,4,7858,6,3,0
5158,4,7628,6,3,0
5159,5,2821,4,2,0
5160,5,3730,6,4,1
5161,5,1628,7,3,0
5162,5,4550,6,2,0
5163,4,3258,7,2,0
5164,4,5893,6,2,0
5165,5,2147,7,3,0
5166,5,5380,5,2,0
5167,5,1615,5,4,1
5168,5,3441,6,3,0
5169,5,306,5,2,0
5170,4,4093,5,2,0
5171,4,3891,6,3,0
5172,5,4541,6,1,0
5173,5,2750,6,2,0
5174,4,5990,7,3,0
5175,4,9370,5,3,0
5176,4,3474,7,4,0
5177,4,5297,5,4,0
5178,5,1601,7,3,0
5179,4,4062,6,2,0
5180,4,3869,7,2,0
5181,5,8726,5,2,0
5182,5,3593,5,3,0
5183,4,4023,4,4,0
5184,5,2507,5,3,0
5185,4,4450,6,1,0
5186,4,848,6,2,0
5187,5,597,7,3,0
5188,5,2293,7,3,0
5189,4,7432,7,3,0
5190,4,7646,7,3,0
5191,5,608,5,2,0
5192,5,685,6,2,0
5193,4,9548,4,3,0
5194,5,8376,7,3,0
5195,4,8433,6,3,0
5196,5,7920,5,3,0
5197,4,2050,5,2,0
5198,4,4081,6,2,0
5199,4,6674,5,3,0
5200,5,9672,7,3,0
5201,4,9093,7,2,0
5202,4,7112,5,3,0
5203,5,9098,5,4,0
5204,5,3071,7,2,0
5205,4,3272,6,5,0
5206,4,3928,4,2,0
5207,4,6740,5,3,0
5208,4,7302,5,2,0
5209,5,3335,6,5,0
5210,4,2173,7,2,0
5211,5,2499,5,2,0
5212,5,2435,6,5,1
5213,5,2184,7,3,0
5214,4,3953,6,3,0
5215,4,2958,4,3,0
5216,4,8746,5,2,0
5217,4,6779,7,2,0
5218,2,33,2,2,0
5219,4,4955,5,3,0
5220,5,1491,7,3,1
5221,4,6113,7,3,0
5222,5,3696,7,3,0
5223,5,9026,5,3,0
5224,4,1826,7,3,0
5225,4,6408,5,2,0
5226,4,4559,4,2,0
5227,4,9772,6,4,0
5228,4,9459,5,2,0
5229,4,6104,6,2,0
5230,4,4289,5,4,0
5231,4,85,6,2,0
5232,4,6938,6,3,0
5233,5,1310,7,4,1
5234,4,4333,7,3,0
5235,3,546,3,3,0
5236,4,1343,5,3,0
5237,5,8150,5,2,0
5238,4,7778,5,2,0
5239,4,4367,5,3,0
5240,4,2471,6,2,0
5241,4,6430,5,2,0
5242,4,2912,6,4,0
5243,4,1451,6,3,0
5244,5,8680,7,3,0
5245,4,9721,5,3,0
5246,4,6300,7,3,0
5247,4,3376,6,2,0
5248,4,6218,7,3,0
5249,5,5782,7,3,0
5250,4,8616,6,3,0
5251,5,5650,6,2,0
5252,5,3336,6,5,0
5253,4,5022,5,3,0
5254,3,560,3,2,0
5255,5,8580,5,3,0
5256,4,358,5,3,0
5257,5,1701,5,3,0
5258,4,5452,4,4,0
5259,4,8478,5,2,0
5260,4,6745,5,3,0
5261,4,3418,7,3,0
5262,4,3263,6,5,0
5263,4,4472,5,1,0
5264,4,4392,6,2,0
5265,5,1514,5,2,0
5266,5,8128,6,3,0
5267,5,2847,7,2,0
5268,5,1558,5,3,0
5269,4,6108,7,3,0
5270,4,6169,7,3,0
5271,5,1706,6,2,0
5272,5,1181,5,2,0
5273,4,2640,6,2,0
5274,4,8630,6,3,0
5275,4,365,7,3,0
5276,4,4031,5,2,0
5277,4,5207,6,4,1
5278,5,2536,7,3,0
5279,4,5114,5,2,0
5280,5,5720,5,2,0
5281,4,7730,6,4,0
5282,5,645,7,2,0
5283,5,1565,6,3,1
5284,4,6743,6,3,0
5285,4,3566,6,3,0
5286,5,8173,6,3,0
5287,4,7427,7,4,0
5288,4,7867,7,3,0
5289,4,3247,4,2,0
5290,4,4813,5,2,0
5291,4,6827,5,3,0
5292,5,9760,6,3,0
5293,4,380,4,3,0
5294,5,9434,6,3,0
5295,4,4631,5,3,0
5296,5,1507,7,4,1
5297,4,7341,6,4,0
5298,4,9505,4,2,0
5299,4,346,5,4,1
5300,3,509,3,4,0
5301,4,2908,7,4,0
5302,5,5682,7,2,0
5303,5,9223,6,3,0
5304,4,802,5,3,0
5305,4,2242,6,4,0
5306,4,5600,6,3,0
5307,4,891,5,4,0
5308,5,1941,5,4,0
5309,4,4821,5,2,0
5310,4,9590,7,2,0
5311,5,1724,4,3,0
5312,4,5612,5,3,0
5313,3,515,3,2,0
5314,4,3789,5,4,1
5315,2,41,2,2,0
5316,4,9664,6,2,0
5317,5,675,4,3,0
5318,4,3985,6,2,0
5319,4,1395,4,2,0
5320,4,6590,6,3,0
5321,4,2866,6,4,0
5322,5,9236,6,2,0
5323,4,8867,5,3,0
5324,5,8346,4,2,0
5325,4,6628,6,3,0
5326,4,2275,5,2,0
5327,5,621,6,2,0
5328,4,1088,6,3,0
5329,4,6558,6,3,0
5330,4,9172,7,2,0
5331,5,8760,7,3,0
5332,5,192,6,3,1
5333,5,2034,7,4,0
5334,5,3107,7,3,1
5335,4,7334,7,4,0
5336,4,6332,7,2,0
5337,3,491,3,1,0
5338,4,5481,6,3,0
5339,4,2114,5,2,0
5340,5,945,5,3,0
5341,5,9083,5,2,0
5342,4,6775,5,3,0
5343,4,7460,6,4,0
5344,5,3674,7,2,0
5345,4,343,4,2,0
5346,5,1625,7,2,0
5347,4,2300,7,3,0
5348,5,1529,4,2,0
5349,5,2664,5,2,0
5350,4,7148,5,3,0
5351,4,852,7,2,0
5352,4,4892,6,3,0
5353,4,5984,6,3,0
5354,4,7652,5,3,0
5355,5,9823,6,3,0
5356,4,5458,5,3,0
5357,4,6010,7,4,0
5358,4,7558,6,2,0
5359,5,5640,7,3,0
5360,4,2522,7,3,0
5361,4,4492,7,1,0
5362,5,1129,7,2,0
5363,4,893,5,5,0
5364,4,5510,6,3,0
5365,4,9882,6,3,0
5366,4,7784,7,3,0
5367,4,7034,7,2,0
5368,4,6475,6,3,0
5369,4,7026,6,3,0
5370,4,6351,6,2,0
5371,4,7885,6,4,0
5372,4,9988,5,2,0
5373,5,1641,6,2,0
5374,5,7887,6,4,1
5375,4,6077,5,2,0
5376,4,2528,4,2,0
5377,5,2218,5,2,0
5378,4,4255,7,4,1
5379,4,2051,6,2,0
5380,4,4180,7,2,0
5381,4,5122,5,3,0
5382,4,1438,4,2,0
5383,4,7811,4,3,0
5384,5,2990,6,3,0
5385,5,8405,6,3,0
5386,5,2193,5,2,0
5387,5,1532,5,2,0
5388,4,5553,5,3,0
5389,4,2082,6,3,0
5390,5,472,7,2,0
5391,4,5572,6,3,0
5392,5,2815,4,4,0
5393,4,7166,5,3,0
5394,4,5981,7,4,0
5395,4,9079,4,2,0
5396,4,8288,7,2,0
5397,4,6177,6,3,0
5398,4,3239,6,2,0
5399,5,2208,6,3,0
5400,4,5478,4,2,0
5401,4,8463,7,3,0
5402,5,1095,7,3,0
5403,4,4943,4,3,0
5404,4,7450,7,2,0
5405,4,8641,6,2,0
5406,5,1626,7,2,0
5407,4,3451,6,2,0
5408,5,431,5,2,0
5409,4,9479,6,2,0
5410,5,584,6,3,0
5411,4,1038,6,3,0
5412,4,4191,5,3,0
5413,3,547,3,2,0
5414,5,1172,7,3,0
5415,5,2711,6,3,0
5416,4,6387,7,4,0
5417,4,7088,5,3,0
5418,4,6471,7,2,0
5419,4,6577,5,4,0
5420,5,1108,7,3,0
5421,4,6360,5,3,0
5422,4,3210,7,2,0
5423,4,8196,6,2,0
5424,4,4590,6,3,1
5425,4,3192,4,3,0
5426,4,1383,6,2,0
5427,5,4406,7,1,0
5428,4,4778,6,3,0
5429,4,7151,6,3,0
5430,5,1682,6,4,0
5431,4,907,5,3,0
5432,5,1502,4,3,0
5433,5,9308,7,2,0
5434,4,2458,5,3,0
5435,4,7316,4,2,0
5436,4,6252,7,3,0
5437,4,7683,6,3,0
5438,4,9816,7,3,0
5439,5,2853,7,2,0
5440,4,5126,6,3,0
5441,4,3968,6,2,0
5442,5,8588,5,4,0
5443,4,8139,7,2,0
5444,4,6073,6,3,0
5445,4,786,7,2,0
5446,4,8148,5,3,0
5447,5,2225,5,4,1
5448,4,4678,7,4,0
5449,4,9510,7,2,0
5450,5,8539,7,3,0
5451,4,5075,7,4,0
5452,4,6220,7,3,0
5453,4,8999,5,3,0
5454,4,910,6,4,0
5455,4,1346,6,3,0
5456,4,7620,5,2,0
5457,4,5179,5,4,0
5458,5,1539,5,4,1
5459,4,7563,5,4,0
5460,4,7707,6,4,0
5461,4,5223,5,4,0
5462,5,8585,6,2,0
5463,5,9853,5,3,0
5464,4,4390,6,1,0
5465,4,2914,5,4,0
5466,4,5186,6,4,0
5467,4,4210,5,1,0
5468,5,9855,7,3,0
5469,5,8552,6,3,0
5470,5,5701,6,4,0
5471,4,9587,5,2,0
5472,5,6507,6,3,1
5473,4,9227,4,2,0
5474,4,4923,6,3,0
5475,5,1117,6,2,0
5476,4,7630,5,3,0
5477,4,1870,6,2,0
5478,4,1031,6,4,0
5479,4,809,7,2,0
5480,4,4073,7,3,0
5481,4,3222,7,2,0
5482,5,8524,7,3,0
5483,4,5552,7,2,0
5484,4,6239,6,2,0
5485,4,4643,6,3,0
5486,5,8364,7,3,0
5487,4,3309,5,5,1
5488,4,3969,7,2,0
5489,4,3974,6,3,0
5490,3,489,3,1,0
5491,5,2143,5,4,1
5492,4,3915,5,2,0
5493,5,1081,7,2,0
5494,5,596,5,4,0
5495,4,6893,7,3,0
5496,4,3792,6,3,1
5497,5,3702,6,2,0
5498,5,1708,5,4,1
5499,4,3527,5,3,0
5500,5,9263,4,4,0
5501,4,3515,7,4,0
5502,4,9014,7,2,0
5503,5,9828,6,2,0
5504,5,1130,6,2,0
5505,4,6320,6,3,0
5506,4,8254,7,3,0
5507,4,359,6,3,0
5508,5,9659,5,2,0
5509,5,1133,7,3,0
5510,4,367,5,4,0
5511,4,5015,7,4,0
5512,4,2894,6,3,0
5513,4,2081,6,4,0
5514,5,739,7,4,1
5515,4,8166,4,2,0
5516,5,873,6,2,0
5517,5,5649,5,2,0
5518,4,4440,7,2,0
5519,5,5423,4,2,0
5520,4,6991,5,3,0
5521,4,9601,5,2,0
5522,4,9756,6,2,0
5523,5,5719,7,3,0
5524,4,8193,5,2,0
5525,5,435,5,3,0
5526,5,908,5,1,0
5527,4,3390,7,4,0
5528,4,6599,6,4,0
5529,4,913,7,2,0
5530,4,4338,7,4,0
5531,4,2892,7,3,0
5532,5,632,4,2,0
5533,5,8383,6,3,0
5534,4,3941,5,3,0
5535,5,1567,5,2,0
5536,5,5706,6,3,0
5537,4,9132,7,3,0
5538,4,6787,7,3,0
5539,4,3945,4,4,0
5540,4,8657,7,3,0
5541,5,9933,7,2,0
5542,5,283,6,3,0
5543,4,5601,5,3,0
5544,4,9504,7,3,0
5545,4,6571,5,3,0
5546,5,3331,4,5,1
5547,4,7992,7,2,0
5548,4,5089,4,4,0
5549,4,5003,7,4,1
5550,4,5082,6,3,0
5551,5,140,6,4,0
5552,5,1561,6,2,0
5553,5,8918,7,3,0
5554,5,8884,6,3,0
5555,5,689,5,3,0
5556,4,7996,6,3,0
5557,4,4029,6,2,0
5558,4,6925,7,2,0
5559,4,6610,7,3,0
5560,4,6971,5,4,1
5561,5,8913,5,3,0
5562,4,4736,7,2,0
5563,5,888,5,3,0
5564,5,1559,6,4,0
5565,5,7835,7,3,0
5566,5,5749,6,3,0
5567,5,2799,5,3,0
5568,5,5426,7,2,0
5569,4,7404,6,2,0
5570,4,6370,7,2,0
5571,4,6690,7,3,0
5572,4,5941,7,3,0
5573,5,569,5,4,0
5574,3,514,3,3,0
5575,5,2233,6,2,0
5576,4,5980,7,2,0
5577,5,1209,4,3,0
5578,2,32,2,1,0
5579,5,4484,5,1,0
5580,4,6706,4,2,0
5581,4,9157,4,3,0
5582,4,6726,4,2,0
5583,4,7685,6,2,0
5584,4,751,7,3,0
5585,4,9600,5,3,0
5586,4,7785,6,3,0
5587,4,3434,7,3,0
5588,5,5337,5,3,0
5589,4,6420,6,3,0
5590,4,5159,4,3,0
5591,5,8333,5,2,0
5592,5,9446,6,3,0
5593,5,2341,7,3,0
5594,4,9533,4,2,0
5595,5,5810,4,2,0
5596,4,843,5,2,0
5597,4,5087,6,4,0
5598,4,4917,7,3,1
5599,4,1372,7,3,0
5600,4,4994,7,2,0
5601,4,3433,4,3,0
5602,5,292,6,2,0
5603,4,6088,7,3,0
5604,4,5039,7,2,0
5605,4,5180,7,3,0
5606,5,2333,7,2,0
5607,4,7311,6,4,0
5608,5,617,7,2,0
5609,5,592,5,2,0
5610,5,8593,6,4,0
5611,5,235,6,2,0
5612,5,9012,7,2,0
5613,5,3052,7,4,1
5614,4,6881,5,2,0
5615,4,5301,5,3,0
5616,5,260,5,3,0
5617,5,8929,4,3,0
5618,4,6274,7,3,0
5619,4,8005,7,2,0
5620,5,3734,5,3,1
5621,5,5718,7,3,0
5622,5,1634,7,3,0
5623,5,22,5,6,1
5624,5,265,5,3,0
5625,4,7753,6,3,0
5626,4,4119,5,4,0
5627,4,6866,5,3,0
5628,4,6510,5,2,0
5629,5,8429,6,4,0
5630,5,3029,4,4,1
5631,4,9731,4,2,0
5632,4,4088,6,2,0
5633,4,5486,6,2,0
5634,4,837,5,3,0
5635,4,9625,7,3,0
5636,4,2948,5,3,0
5637,5,9640,7,2,0
5638,5,8388,5,3,0
5639,5,2381,5,2,0
5640,5,3461,6,2,0
5641,5,2685,7,2,0
5642,4,5577,7,3,0
5643,5,1098,4,4,0
5644,4,4372,6,3,0
5645,5,8003,6,2,0
5646,5,147,6,2,0
5647,5,620,7,3,0
5648,4,3356,7,5,0
5649,5,8951,6,3,0
5650,5,1100,6,3,0
5651,4,7066,7,3,0
5652,4,3209,4,2,0
5653,5,3667,7,2,0
5654,4,6008,5,4,0
5655,4,9941,7,3,0
5656,4,4376,7,4,0
5657,4,2428,6,3,0
5658,4,5279,7,2,0
5659,4,7260,7,3,0
5660,4,3752,6,4,0
5661,5,9742,6,2,0
5662,4,4626,7,3,0
5663,4,3419,7,3,0
5664,4,8978,6,3,0
5665,4,4687,7,2,0
5666,4,781,6,4,0
5667,5,3659,4,3,0
5668,5,9485,7,3,0
5669,5,107,7,3,0
5670,5,8451,6,2,0
5671,5,253,5,2,0
5672,4,7286,6,2,0
5673,5,9261,7,3,0
5674,5,1654,7,2,0
5675,4,4097,7,3,0
5676,5,1898,6,4,0
5677,4,8178,4,3,0
5678,5,9585,4,3,1
5679,4,6951,7,3,0
5680,5,623,6,3,0
5681,4,3502,5,3,1
5682,5,2066,7,4,0
5683,5,2334,5,4,0
5684,4,5315,6,2,0
5685,5,98,5,2,0
5686,5,7925,7,3,0
5687,4,3137,5,2,0
5688,4,5152,6,2,0
5689,4,4603,5,2,0
5690,5,2331,6,2,0
5691,4,63,7,3,0
5692,5,2493,7,3,0
5693,5,200,7,4,0
5694,5,2760,7,3,0
5695,4,8274,6,3,0
5696,4,6824,6,4,0
5697,4,3971,6,3,0
5698,5,8772,5,3,0
5699,5,5349,5,3,0
5700,4,2062,7,4,0
5701,4,6990,6,3,0
5702,4,7024,5,3,0
5703,5,3083,6,3,0
5704,5,5665,5,3,0
5705,5,2327,5,2,0
5706,4,8155,4,2,0
5707,4,9517,4,2,0
5708,4,9617,7,4,0
5709,5,2687,4,2,0
5710,4,6333,6,3,0
5711,4,3798,5,3,0
5712,4,6927,5,4,0
5713,5,1905,6,2,0
5714,5,3103,4,2,0
5715,4,1370,6,3,0
5716,4,4017,7,2,0
5717,4,3500,7,4,1
5718,5,5952,7,2,0
5719,4,6621,7,3,0
5720,5,438,7,3,0
5721,4,4208,6,2,0
5722,5,567,6,4,0
5723,4,9876,7,3,0
5724,5,2356,5,4,1
5725,5,9472,4,2,0
5726,4,4869,6,4,1
5727,4,2529,5,3,0
5728,4,340,6,3,0
5729,5,1027,7,3,0
5730,4,6041,6,4,0
5731,4,3979,6,2,0
5732,5,2337,7,3,0
5733,4,4267,4,4,1
5734,4,5324,5,3,0
5735,5,207,6,3,0
5736,4,2884,7,3,1
5737,4,4291,6,4,0
5738,4,7543,5,3,0
5739,4,6345,5,3,0
5740,5,5905,6,3,0
5741,4,6299,6,3,0
5742,4,7309,6,3,0
5743,3,536,3,1,0
5744,5,3743,6,2,1
5745,5,9409,7,2,0
5746,5,864,6,2,0
5747,4,2438,6,5,0
5748,4,9361,6,2,0
5749,5,1238,5,4,0
5750,4,6029,4,2,0
5751,4,6535,7,2,0
5752,5,8932,5,2,0
5753,4,9443,6,2,0
5754,4,8267,7,2,0
5755,4,3397,4,4,0
5756,4,7484,7,3,0
5757,4,6835,7,2,0
5758,5,5884,5,3,0
5759,5,8751,7,3,0
5760,5,8778,5,3,0
5761,4,4176,5,2,0
5762,3,565,3,2,0
5763,4,8643,7,2,0
5764,4,6491,6,4,0
5765,4,8468,7,2,0
5766,5,2598,6,4,0
5767,5,5765,4,3,0
5768,4,3164,6,3,1
5769,4,4993,6,2,0
5770,5,3063,6,3,0
5771,5,8928,7,3,0
5772,5,3050,5,2,0
5773,5,6363,5,2,0
5774,4,5930,7,2,0
5775,4,4232,7,4,1
5776,5,2571,4,2,0
5777,4,7808,7,2,0
5778,4,8991,7,3,0
5779,5,1215,7,2,0
5780,5,8788,7,3,0
5781,4,4431,7,1,0
5782,5,3688,5,2,0
5783,4,2090,7,4,0
5784,5,2073,5,2,0
5785,4,6472,7,2,0
5786,5,399,4,3,0
5787,4,1444,6,2,0
5788,5,99,7,4,0
5789,5,3011,6,2,0
5790,4,5985,5,2,0
5791,5,4411,7,4,0
5792,4,6870,5,3,0
5793,4,2967,7,2,0
5794,4,3195,7,3,0
5795,4,3874,7,3,0
5796,2,35,2,1,0
5797,5,9726,6,2,0
5798,4,4654,6,4,0
5799,5,271,4,2,0
5800,4,9020,5,3,0
5801,4,1863,5,3,0
5802,5,5409,7,3,0
5803,4,9367,5,3,0
5804,4,7222,5,2,0
5805,5,1067,6,4,0
5806,4,5295,6,3,0
5807,4,4060,5,2,0
5808,4,9150,6,3,0
5809,5,1194,7,3,0
5810,5,900,5,2,0
5811,4,9764,4,2,0
5812,5,2697,5,3,0
5813,4,5083,5,2,0
5814,5,2786,5,2,0
5815,4,2965,4,3,0
5816,5,8559,7,2,0
5817,4,4682,5,3,0
5818,4,1967,5,3,0
5819,4,3495,7,3,0
5820,5,635,6,2,0
5821,4,9613,7,2,0
5822,5,8582,7,3,0
5823,1,16,1,1,0
5824,5,5896,4,3,0
5825,5,6391,6,3,0
5826,5,1627,4,4,1
5827,5,8492,7,3,0
5828,4,4884,6,3,0
5829,4,6614,7,3,0
5830,5,9949,4,2,0
5831,4,5119,5,3,0
5832,4,6244,5,2,0
5833,5,2594,6,2,0
5834,5,5761,6,3,0
5835,5,5722,5,4,0
5836,4,3152,5,3,0
5837,5,3048,5,4,0
5838,4,7949,6,2,0
5839,5,1222,5,3,1
5840,4,1851,5,3,0
5841,4,6935,5,3,0
5842,4,754,6,4,0
5843,4,7653,6,3,0
5844,5,5797,7,2,0
5845,5,2469,6,2,0
5846,4,1779,7,2,0
5847,4,7208,7,4,0
5848,5,2336,6,3,0
5849,5,1189,7,3,0
5850,4,9509,6,2,0
5851,4,7667,4,2,0
5852,4,8000,6,3,0
5853,5,2326,5,3,0
5854,4,8631,4,2,0
5855,4,6125,6,3,0
5856,4,9897,5,2,0
5857,5,3721,7,2,0
5858,5,9321,6,2,0
5859,5,1597,6,4,0
5860,4,3879,4,2,0
5861,5,861,7,3,0
5862,4,7830,5,2,0
5863,4,7042,6,3,0
5864,5,1089,5,3,0
5865,4,7433,7,3,0
5866,4,7233,7,3,0
5867,4,4001,5,4,0
5868,4,4558,6,2,0
5869,4,3994,5,2,0
5870,5,9728,7,2,0
5871,4,7690,6,3,0
5872,4,822,5,2,0
5873,5,5815,7,4,0
5874,5,5641,5,3,0
5875,4,3166,6,3,1
5876,4,9943,5,2,0
5877,4,8632,6,3,0
5878,4,5319,7,3,0
5879,5,7198,7,3,0
5880,5,2497,4,3,1
5881,4,5144,6,2,0
5882,5,9037,4,3,0
5883,4,9784,4,3,0
5884,4,2865,5,3,0
5885,4,7812,5,3,0
5886,4,3981,6,4,0
5887,4,7695,5,3,0
5888,4,6143,7,2,0
5889,5,8694,6,2,0
5890,4,3384,7,2,0
5891,5,131,5,3,0
5892,4,777,6,3,0
5893,4,9126,5,4,0
5894,5,5629,7,3,0
5895,4,7671,6,3,0
5896,5,2726,7,3,0
5897,5,5773,6,4,0
5898,4,8862,5,3,0
5899,5,251,7,2,0
5900,4,8877,5,2,0
5901,5,2286,7,4,0
5902,5,710,5,2,0
5903,4,4936,7,3,0
5904,4,6016,5,2,0
5905,5,5673,7,2,0
5906,1,13,1,2,0
5907,5,5382,7,2,0
5908,4,6415,6,3,0
5909,5,2553,4,1,0
5910,4,9166,5,2,0
5911,4,6855,6,2,0
5912,4,4459,5,2,0
5913,4,7768,5,4,0
5914,5,2145,4,3,0
5915,5,987,6,3,0
5916,4,4040,7,2,0
5917,4,7961,7,2,0
5918,5,2838,5,3,0
5919,4,7802,6,3,0
5920,5,2746,5,3,0
5921,4,7829,4,2,0
5922,4,9010,6,2,0
5923,4,938,5,3,0
5924,4,1414,7,3,0
5925,4,1402,7,3,0
5926,4,5307,4,4,0
5927,4,4902,4,3,0
5928,5,9883,7,3,0
5929,5,1691,5,3,0
5930,5,3652,5,2,0
5931,4,3400,5,3,0
5932,5,9278,5,3,0
5933,4,7271,5,3,0
5934,4,7792,6,2,0
5935,5,692,5,2,0
5936,4,5177,6,3,1
5937,4,4443,7,2,0
5938,4,4070,6,2,0
5939,4,5855,7,3,0
5940,4,4026,5,2,0
5941,5,9881,6,3,0
5942,4,8727,5,2,0
5943,4,5908,7,4,0
5944,4,4137,5,3,0
5945,3,538,3,1,0
5946,5,9267,5,3,0
5947,4,6377,7,3,0
5948,5,2809,7,2,0
5949,4,3803,6,2,0
5950,5,26,5,6,3
5951,5,2153,6,2,0
5952,5,3024,4,1,0
5953,5,9442,6,2,0
5954,4,8880,7,2,0
5955,4,8908,7,3,0
5956,5,5731,5,3,0
5957,4,4337,7,2,0
5958,4,6930,6,3,0
5959,4,3569,6,3,0
5960,4,6669,5,4,0
5961,4,5131,6,2,0
5962,4,6959,6,3,0
5963,4,5310,5,3,0
5964,4,6284,4,3,0
5965,4,7418,7,2,0
5966,4,7529,5,2,0
5967,4,6933,7,3,0
5968,5,8574,6,3,0
5969,4,8959,7,4,0
5970,4,6703,6,3,0
5971,4,1365,6,2,0
5972,4,3292,6,5,0
5973,5,5831,5,2,0
5974,4,5474,5,4,0
5975,4,1428,6,2,0
5976,4,6058,7,3,0
5977,5,714,6,3,0
5978,5,3666,6,2,0
5979,5,568,4,5,0
5980,4,4461,6,2,0
5981,5,2718,7,2,0
5982,4,8935,4,2,0
5983,5,8576,4,3,0
5984,5,9630,7,3,0
5985,4,3773,5,2,0
5986,4,9506,5,3,0
5987,4,3807,5,4,0
5988,4,9476,7,3,0
5989,5,5671,6,2,0
5990,4,6900,5,2,0
5991,5,4154,4,2,0
5992,5,9976,5,3,0
5993,4,9355,6,3,0
5994,5,2628,6,3,0
5995,4,4665,5,3,0
5996,5,8688,6,2,0
5997,4,8216,5,3,0
5998,4,8260,5,3,0
5999,5,9569,5,2,0
6000,4,8277,5,3,0
6001,4,6024,6,2,0
6002,4,7771,5,2,0
6003,4,6116,6,4,0
6004,5,8950,5,3,0
6005,5,8431,4,2,0
6006,5,2796,7,4,1
6007,4,8302,5,2,0
6008,4,7018,7,3,0
6009,4,7704,5,3,0
6010,4,7124,6,4,0
6011,4,3141,6,3,1
6012,4,3570,6,3,0
6013,4,7986,6,4,0
6014,4,6389,7,3,0
6015,4,339,6,2,0
6016,5,411,7,3,0
6017,4,3398,5,4,0
6018,5,8521,4,3,0
6019,4,3405,7,4,0
6020,4,7531,6,2,0
6021,4,7912,7,4,0
6022,5,7204,6,2,0
6023,4,6981,5,3,0
6024,5,9635,7,3,0
6025,4,3822,4,3,0
6026,5,2340,6,3,0
6027,4,6513,6,2,0
6028,4,7477,6,3,0
6029,5,5819,5,3,0
6030,5,3596,7,3,1
6031,5,871,7,3,0
6032,4,4389,7,3,0
6033,4,1871,7,3,0
6034,4,5859,7,3,0
6035,4,4126,6,4,0
6036,4,6013,5,3,0
6037,4,4915,7,3,0
6038,5,8819,4,2,0
6039,5,5357,5,3,0
6040,4,9109,7,3,0
6041,4,3379,6,3,0
6042,4,8489,7,2,0
6043,4,4633,4,3,0
6044,5,275,5,2,0
6045,4,7518,7,4,0
6046,5,2574,6,2,0
6047,4,6481,7,3,0
6048,5,3602,6,4,1
6049,4,7721,5,3,0
6050,5,1221,6,3,0
6051,4,6243,6,3,0
6052,4,1085,4,2,0
6053,4,7436,6,3,0
6054,4,5557,4,3,0
6055,4,5008,7,4,0
6056,5,1311,4,4,1
6057,4,4382,4,4,0
6058,5,2754,4,4,0
6059,4,4377,6,3,0
6060,5,8210,6,3,0
6061,4,905,6,3,0
6062,4,4257,6,4,0
6063,4,3287,7,5,0
6064,4,3912,6,3,0
6065,5,8497,6,3,0
6066,5,9484,6,3,0
6067,4,5276,6,3,0
6068,5,1966,7,2,0
6069,4,6715,7,4,0
6070,4,5974,7,3,0
6071,5,8924,6,3,0
6072,5,2789,5,3,0
6073,5,1927,6,2,0
6074,5,619,6,3,0
6075,5,2198,6,4,0
6076,5,2523,6,2,0
6077,4,8432,5,3,0
6078,5,9217,5,3,0
6079,5,2209,7,3,0
6080,5,8556,6,3,0
6081,4,6485,5,2,0
6082,4,4211,6,1,0
6083,4,7239,7,2,0
6084,4,9527,5,3,0
