,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
16047,"4.90Ξ ($3,837)",,,"Jan 02, 2021",Offered,1743.0,4.9,3837.0
16048,"7Ξ ($5,438)",,,"Jan 02, 2021",Offered,1743.0,7.0,5438.0
16054,1.99Ξ ($457),,,"Jun 27, 2020",Offered,1743.0,1.99,457.0
16055,2.39Ξ ($493),,,"May 27, 2020",Offered,1743.0,2.39,493.0
16058,1.76Ξ ($299),,,"Apr 17, 2020",Offered,1743.0,1.76,299.0
16060,"11Ξ ($2,650)",,,"Jul 07, 2017",Offered,1743.0,11.0,2650.0
16063,1.30Ξ ($363),,,"Jun 25, 2017",Offered,1743.0,1.3,363.0
16068,"25Ξ ($83,648)",,,"May 04, 2021",Offered,1744.0,25.0,83648.0
16070,"34.99Ξ ($56,953)",,,"Feb 24, 2021",Offered,1744.0,34.99,56953.0
16071,"99.99Ξ ($175,315)",,,"Feb 09, 2021",Offered,1744.0,99.99,175315.0
16073,"12Ξ ($21,040)",,Pranksy,"Feb 09, 2021",Offered,1744.0,12.0,21040.0
16081,"41Ξ ($75,056)",,,"Mar 09, 2021",Offered,1745.0,41.0,75056.0
16102,"25.50Ξ ($99,598)",,,"May 15, 2021",Offered,1749.0,25.5,99598.0
16105,"45Ξ ($93,968)",,,"Apr 09, 2021",Offered,1749.0,45.0,93968.0
16107,"21.50Ξ ($39,474)",,,"Mar 31, 2021",Offered,1749.0,21.5,39474.0
16108,"21.99Ξ ($40,100)",,,"Mar 31, 2021",Offered,1749.0,21.99,40100.0
16110,"22.48Ξ ($40,930)",,,"Mar 31, 2021",Offered,1749.0,22.48,40930.0
16111,"22.98Ξ ($42,528)",,,"Mar 31, 2021",Offered,1749.0,22.98,42528.0
16112,"23.95Ξ ($44,195)",,,"Mar 30, 2021",Offered,1749.0,23.95,44195.0
16115,"19.99Ξ ($36,853)",,,"Mar 30, 2021",Offered,1749.0,19.99,36853.0
16119,100KΞ ($168.15M),,,"Mar 22, 2021",Offered,1750.0,100000.0,168150000.0
16120,8KΞ ($14.52M),,,"Mar 18, 2021",Offered,1750.0,8000.0,14520000.0
16121,3.5KΞ ($6.37M),,,"Mar 09, 2021",Offered,1750.0,3500.0,6370000.0
16122,3KΞ ($4.96M),,,"Mar 07, 2021",Offered,1750.0,3000.0,4960000.0
16123,1.5KΞ ($2.32M),,,"Feb 26, 2021",Offered,1750.0,1500.0,2320000.0
16126,"38.99Ξ ($75,756)",,,"Feb 21, 2021",Offered,1750.0,38.99,75756.0
16128,"29.99Ξ ($50,455)",,,"Feb 06, 2021",Offered,1750.0,29.99,50455.0
16130,"13.99Ξ ($5,241)",,,"Oct 11, 2020",Offered,1750.0,13.99,5241.0
16132,"9.50Ξ ($3,563)",,,"Oct 10, 2020",Offered,1750.0,9.5,3563.0
16146,"29.99Ξ ($63,747)",,,"Jun 28, 2021",Offered,1752.0,29.99,63747.0
16147,"39.99Ξ ($78,859)",,,"Apr 02, 2021",Offered,1752.0,39.99,78859.0
16148,"99.99Ξ ($181,056)",,,"Mar 12, 2021",Offered,1752.0,99.99,181056.0
16150,"24Ξ ($43,514)",,,"Mar 12, 2021",Offered,1752.0,24.0,43514.0
16157,"25.99Ξ ($46,588)",,,"Mar 16, 2021",Offered,1753.0,25.99,46588.0
16158,"26.99Ξ ($49,957)",,,"Mar 14, 2021",Offered,1753.0,26.99,49957.0
16159,"27.99Ξ ($49,665)",,,"Mar 12, 2021",Offered,1753.0,27.99,49665.0
16168,"18Ξ ($6,757)",,,"Oct 10, 2020",Offered,1755.0,18.0,6757.0
16171,"9.50Ξ ($15,523)",,,"Feb 03, 2021",Offered,1756.0,9.5,15523.0
16177,0.44Ξ ($83),,,"Sep 14, 2019",Offered,1757.0,0.44,83.0
16179,0.13Ξ ($80),,,"Apr 25, 2018",Offered,1757.0,0.13,80.0
16183,0.13Ξ ($91),,,"Dec 23, 2017",Offered,1757.0,0.13,91.0
16184,0.15Ξ ($104),,,"Dec 14, 2017",Offered,1757.0,0.15,104.0
16201,"120Ξ ($193,584)",,,"Feb 25, 2021",Offered,1759.0,120.0,193584.0
16214,1.49Ξ ($298),,,"May 15, 2020",Offered,1760.0,1.49,298.0
16215,1Ξ ($216),,,"Aug 11, 2019",Offered,1760.0,1.0,216.0
16219,0.70Ξ ($172),,,"May 23, 2019",Offered,1760.0,0.7,172.0
16221,"25.49Ξ ($105,245)",,,"May 10, 2021",Offered,1761.0,25.49,105245.0
16223,"23.99Ξ ($51,880)",,,"Apr 13, 2021",Offered,1761.0,23.99,51880.0
16226,"24.49Ξ ($43,568)",,,"Mar 22, 2021",Offered,1761.0,24.49,43568.0
16227,"25.99Ξ ($47,083)",,,"Mar 19, 2021",Offered,1761.0,25.99,47083.0
16234,0.08Ξ ($61),,,"May 05, 2018",Offered,1762.0,0.08,61.0
16235,0.75Ξ ($612),,,"May 05, 2018",Offered,1762.0,0.75,612.0
16236,0.25Ξ ($175),,,"Dec 23, 2017",Offered,1762.0,0.25,175.0
16237,0.13Ξ ($106),,,"Dec 19, 2017",Offered,1762.0,0.13,106.0
16242,0.13Ξ ($102),,,"Dec 18, 2017",Offered,1763.0,0.13,102.0
16243,0.74Ξ ($141),,,"Jul 11, 2017",Offered,1763.0,0.74,141.0
16248,"5.45Ξ ($7,757)",,,"Jan 25, 2021",Offered,1764.0,5.45,7757.0
16249,"5.50Ξ ($6,733)",,,"Jan 18, 2021",Offered,1764.0,5.5,6733.0
16250,"6.50Ξ ($7,254)",,,"Jan 12, 2021",Offered,1764.0,6.5,7254.0
16265,"43Ξ ($142,576)",,,"May 03, 2021",Offered,1765.0,43.0,142576.0
16266,"56Ξ ($141,528)",,,"Apr 22, 2021",Offered,1765.0,56.0,141528.0
16269,"33.99Ξ ($86,471)",,,"Apr 22, 2021",Offered,1765.0,33.99,86471.0
16274,"37.49Ξ ($67,103)",,,"Mar 21, 2021",Offered,1766.0,37.49,67103.0
16275,"39.99Ξ ($73,247)",,,"Mar 18, 2021",Offered,1766.0,39.99,73247.0
16282,"18.49Ξ ($32,831)",,,"Mar 11, 2021",Offered,1767.0,18.49,32831.0
16283,"18.99Ξ ($33,780)",,,"Mar 11, 2021",Offered,1767.0,18.99,33780.0
16284,"19.49Ξ ($34,670)",,,"Mar 11, 2021",Offered,1767.0,19.49,34670.0
16289,"4.80Ξ ($1,656)",,,"Oct 02, 2020",Offered,1767.0,4.8,1656.0
16294,0.08Ξ ($61),,,"May 05, 2018",Offered,1767.0,0.08,61.0
16295,0.75Ξ ($612),,,"May 05, 2018",Offered,1767.0,0.75,612.0
16296,0.49Ξ ($93),,,"Jul 11, 2017",Offered,1767.0,0.49,93.0
16307,"25.20Ξ ($86,793)",,,"May 06, 2021",Offered,1769.0,25.2,86793.0
16308,"24Ξ ($82,660)",,,"May 06, 2021",Offered,1769.0,24.0,82660.0
16311,"8.80Ξ ($11,741)",,,"Jan 28, 2021",Offered,1769.0,8.8,11741.0
16317,0.08Ξ ($61),,,"May 05, 2018",Offered,1769.0,0.08,61.0
16318,0.75Ξ ($612),,,"May 05, 2018",Offered,1769.0,0.75,612.0
16319,0.53Ξ ($101),,,"Jul 11, 2017",Offered,1769.0,0.53,101.0
16322,"24.88Ξ ($48,301)",,,"Feb 21, 2021",Offered,1770.0,24.88,48301.0
16323,"17.88Ξ ($32,541)",,,"Feb 17, 2021",Offered,1770.0,17.88,32541.0
16329,0.08Ξ ($61),,,"May 05, 2018",Offered,1770.0,0.08,61.0
16330,0.75Ξ ($612),,,"May 05, 2018",Offered,1770.0,0.75,612.0
16331,0.44Ξ ($84),,,"Jul 11, 2017",Offered,1770.0,0.44,84.0
16333,"37.50Ξ ($83,301)",,,"Jul 05, 2021",Offered,1771.0,37.5,83301.0
16334,"39Ξ ($107,346)",,,"May 27, 2021",Offered,1771.0,39.0,107346.0
16337,"39Ξ ($91,244)",,,"Apr 20, 2021",Offered,1771.0,39.0,91244.0
16338,"42Ξ ($103,638)",,,"Apr 15, 2021",Offered,1771.0,42.0,103638.0
16339,"47Ξ ($101,640)",,,"Apr 13, 2021",Offered,1771.0,47.0,101640.0
16340,"55Ξ ($113,366)",,,"Apr 08, 2021",Offered,1771.0,55.0,113366.0
16344,"38Ξ ($67,988)",,,"Mar 21, 2021",Offered,1771.0,38.0,67988.0
16346,"41Ξ ($73,696)",,,"Mar 18, 2021",Offered,1771.0,41.0,73696.0
16349,"99Ξ ($175,826)",,,"Feb 23, 2021",Offered,1771.0,99.0,175826.0
16352,"33Ξ ($62,914)",,,"Feb 21, 2021",Offered,1771.0,33.0,62914.0
16362,"99.69Ξ ($293,032)",,,"May 02, 2021",Offered,1773.0,99.69,293032.0
16363,"49.69Ξ ($130,031)",,,"Apr 28, 2021",Offered,1773.0,49.69,130031.0
16365,"35.00Ξ ($94,745)",,,"Apr 28, 2021",Offered,1773.0,35.0,94745.0
16369,"23.66Ξ ($58,862)",,,"Apr 26, 2021",Offered,1773.0,23.66,58862.0
16371,"4.30Ξ ($1,983)",,,"Nov 13, 2020",Offered,1773.0,4.3,1983.0
16375,"4.30Ξ ($1,612)",,,"Sep 21, 2020",Offered,1773.0,4.3,1612.0
16377,2.25Ξ ($837),,,"Sep 20, 2020",Offered,1773.0,2.25,837.0
16378,2.50Ξ ($932),,,"Sep 20, 2020",Offered,1773.0,2.5,932.0
16379,"2.75Ξ ($1,028)",,,"Sep 20, 2020",Offered,1773.0,2.75,1028.0
16380,"3Ξ ($1,143)",,,"Sep 20, 2020",Offered,1773.0,3.0,1143.0
16381,"3.35Ξ ($1,276)",,,"Sep 20, 2020",Offered,1773.0,3.35,1276.0
16382,"3.45Ξ ($1,314)",,,"Sep 20, 2020",Offered,1773.0,3.45,1314.0
16383,"3.65Ξ ($1,391)",,,"Sep 20, 2020",Offered,1773.0,3.65,1391.0
16388,"5Ξ ($1,049)",,,"May 20, 2020",Offered,1773.0,5.0,1049.0
16390,1Ξ ($216),,,"Aug 11, 2019",Offered,1773.0,1.0,216.0
16395,0.09Ξ ($102),,,"Jan 08, 2018",Offered,1774.0,0.09,102.0
16397,"1.30Ξ ($1,056)",,,"Dec 19, 2017",Offered,1774.0,1.3,1056.0
16398,0.15Ξ ($104),,,"Dec 16, 2017",Offered,1774.0,0.15,104.0
16399,0.20Ξ ($139),,,"Dec 16, 2017",Offered,1774.0,0.2,139.0
16401,0.90Ξ ($629),,,"Dec 13, 2017",Offered,1774.0,0.9,629.0
16406,"62.75Ξ ($138,748)",,0x37a6e8,"Jul 05, 2021",Offered,1775.0,62.75,138748.0
16407,"62.75Ξ ($138,748)",,eojjim.e…,"Jul 05, 2021",Offered,1775.0,62.75,138748.0
16411,"69Ξ ($160,247)",,,"Jul 04, 2021",Offered,1775.0,69.0,160247.0
16413,"74Ξ ($157,294)",,,"Jun 28, 2021",Offered,1775.0,74.0,157294.0
16414,"65Ξ ($118,000)",,,"Jun 25, 2021",Offered,1775.0,65.0,118000.0
16417,"65Ξ ($165,855)",,,"Jun 15, 2021",Offered,1775.0,65.0,165855.0
16421,"105Ξ ($219,426)",,,"Apr 02, 2021",Offered,1775.0,105.0,219426.0
16422,"150Ξ ($254,552)",,,"Mar 27, 2021",Offered,1775.0,150.0,254552.0
