,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
23499,0.50Ξ ($132),TokenAng…,,"Jun 14, 2019",Bid,6809.0,0.5,132.0
23502,0.30Ξ ($36),0xbull,,"Jan 22, 2019",Bid Withdrawn,6809.0,0.3,36.0
23503,0.30Ξ ($36),0xbull,,"Jan 20, 2019",Bid,6809.0,0.3,36.0
23509,0.25Ξ ($56),0x00bd3a,,"Jul 24, 2017",Bid,6809.0,0.25,56.0
23513,0.08Ξ ($16),0x22160e,,"Jul 13, 2017",Bid Withdrawn,6809.0,0.08,16.0
23515,0.08Ξ ($18),0x22160e,,"Jul 12, 2017",Bid,6809.0,0.08,18.0
23520,"15Ξ ($30,931)",0x516358,,"Apr 05, 2021",Bid Withdrawn,6810.0,15.0,30931.0
23522,"15Ξ ($30,656)",0x516358,,"Apr 05, 2021",Bid,6810.0,15.0,30656.0
23536,"18Ξ ($29,239)",0x6f1174,,"Mar 26, 2021",Bid Withdrawn,6811.0,18.0,29239.0
23538,"18Ξ ($28,629)",0x6f1174,,"Mar 25, 2021",Bid,6811.0,18.0,28629.0
23540,"16Ξ ($28,338)",wookie.e…,,"Mar 12, 2021",Bid Withdrawn,6811.0,16.0,28338.0
23542,"16Ξ ($28,972)",wookie.e…,,"Mar 12, 2021",Bid,6811.0,16.0,28972.0
23551,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6812.0,0.05,13.0
23553,"27.50Ξ ($61,317)",0xa94181,,"Jun 29, 2021",Bid Withdrawn,6813.0,27.5,61317.0
23555,"27.50Ξ ($57,804)",0xa94181,,"Jun 29, 2021",Bid,6813.0,27.5,57804.0
23557,"25Ξ ($52,753)",0xa94181,,"Jun 28, 2021",Bid,6813.0,25.0,52753.0
23570,1.10Ξ ($428),Michel_M…,,"Aug 22, 2020",Bid Withdrawn,6814.0,1.1,428.0
23571,1.10Ξ ($456),Michel_M…,,"Aug 20, 2020",Bid,6814.0,1.1,456.0
23577,"8.50Ξ ($11,264)",comicdao…,,"Jan 10, 2021",Bid Withdrawn,6816.0,8.5,11264.0
23578,"8.50Ξ ($10,772)",comicdao…,,"Jan 09, 2021",Bid,6816.0,8.5,10772.0
23579,"7Ξ ($8,627)",TweetyPi…,,"Jan 09, 2021",Bid,6816.0,7.0,8627.0
23591,"7Ξ ($4,145)",2pac,,"Nov 23, 2020",Bid Withdrawn,6816.0,7.0,4145.0
23593,"7Ξ ($4,070)",2pac,,"Nov 23, 2020",Bid,6816.0,7.0,4070.0
23610,"20Ξ ($26,432)",Pranksy,,"Feb 01, 2021",Bid Withdrawn,6817.0,20.0,26432.0
23611,"20Ξ ($26,600)",Pranksy,,"Feb 01, 2021",Bid,6817.0,20.0,26600.0
23613,"14Ξ ($5,819)",0x0601d0,,"Oct 22, 2020",Bid Withdrawn,6817.0,14.0,5819.0
23614,"14Ξ ($5,576)",0x0601d0,,"Oct 21, 2020",Bid,6817.0,14.0,5576.0
23615,"12Ξ ($4,751)",0xef764b…,,"Oct 21, 2020",Bid,6817.0,12.0,4751.0
23616,"8Ξ ($3,167)",0x0601d0,,"Oct 21, 2020",Bid,6817.0,8.0,3167.0
23617,"4Ξ ($1,584)",Cry,,"Oct 21, 2020",Bid,6817.0,4.0,1584.0
23618,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6817.0,0.05,13.0
23623,"3.50Ξ ($2,045)",gCAN,,"Dec 14, 2020",Bid,6818.0,3.5,2045.0
23649,"5.40Ξ ($2,042)",0x257e2b,,"Oct 15, 2020",Bid,6818.0,5.4,2042.0
23656,0.40Ξ ($118),0x0553de,,"Jun 21, 2019",Bid,6818.0,0.4,118.0
23662,"38.50Ξ ($130,754)",thebinoc…,,"May 03, 2021",Bid Withdrawn,6819.0,38.5,130754.0
23663,"38.50Ξ ($117,656)",thebinoc…,,"May 03, 2021",Bid,6819.0,38.5,117656.0
23668,"46.99Ξ ($85,113)",0x29b1b2,,"Mar 17, 2021",Bid,6819.0,46.99,85113.0
23669,"20Ξ ($36,021)",0xdc5556,,"Mar 15, 2021",Bid Withdrawn,6819.0,20.0,36021.0
23670,"20Ξ ($37,624)",0xdc5556,,"Mar 15, 2021",Bid,6819.0,20.0,37624.0
23673,0.25Ξ ($69),0x6611fe,,"Jul 03, 2017",Bid,6819.0,0.25,69.0
23674,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,6819.0,0.05,14.0
23675,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,6819.0,0.05,14.0
23689,1.50Ξ ($543),0x3a4930,,"Oct 01, 2020",Bid Withdrawn,6821.0,1.5,543.0
23690,1.50Ξ ($543),0x3a4930,,"Oct 01, 2020",Bid,6821.0,1.5,543.0
23710,0.70Ξ ($141),CryptoIn…,,"May 22, 2020",Bid Withdrawn,6824.0,0.7,141.0
23712,0.70Ξ ($145),CryptoIn…,,"May 21, 2020",Bid,6824.0,0.7,145.0
23713,0.55Ξ ($98),Pranksy,,"Apr 19, 2020",Bid Withdrawn,6824.0,0.55,98.0
23715,0.55Ξ ($94),Pranksy,,"Apr 17, 2020",Bid,6824.0,0.55,94.0
23717,0.12Ξ ($19),Cryptokk…,,"Feb 20, 2019",Bid Withdrawn,6824.0,0.12,19.0
23718,0.12Ξ ($17),Cryptokk…,,"Feb 17, 2019",Bid,6824.0,0.12,17.0
23719,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6824.0,0.05,13.0
23728,"14Ξ ($35,548)",0xba0959,,"May 25, 2021",Bid Withdrawn,6825.0,14.0,35548.0
23729,"14Ξ ($36,245)",0xba0959,,"May 25, 2021",Bid,6825.0,14.0,36245.0
23734,"14Ξ ($45,737)",0x3f072a,,"May 17, 2021",Bid Withdrawn,6825.0,14.0,45737.0
23735,"14Ξ ($53,665)",0x3f072a,,"May 16, 2021",Bid,6825.0,14.0,53665.0
23736,"11.40Ξ ($43,071)",wookie.e…,,"May 13, 2021",Bid Withdrawn,6825.0,11.4,43071.0
23738,"11.40Ξ ($43,520)",wookie.e…,,"May 13, 2021",Bid,6825.0,11.4,43520.0
23740,"11Ξ ($41,993)",wookie.e…,,"May 13, 2021",Bid Withdrawn,6825.0,11.0,41993.0
23742,"11Ξ ($40,759)",wookie.e…,,"May 13, 2021",Bid,6825.0,11.0,40759.0
23747,"16Ξ ($36,176)",0xe9aa44,,"Jul 05, 2021",Bid Withdrawn,6826.0,16.0,36176.0
23748,"16Ξ ($33,874)",0xe9aa44,,"Jul 01, 2021",Bid,6826.0,16.0,33874.0
23749,"14Ξ ($27,364)",0xe1b013,,"Jun 23, 2021",Bid Withdrawn,6826.0,14.0,27364.0
23750,"14Ξ ($27,362)",0xe1b013,,"Jun 23, 2021",Bid,6826.0,14.0,27362.0
23762,"22Ξ ($51,218)",0x087173,,"Apr 23, 2021",Bid,6826.0,22.0,51218.0
23766,"23Ξ ($55,871)",0xcce3d3,,"Apr 22, 2021",Bid Withdrawn,6826.0,23.0,55871.0
23767,"23Ξ ($52,691)",0xcce3d3,,"Apr 21, 2021",Bid,6826.0,23.0,52691.0
23772,"21.69Ξ ($45,151)",0x0ec348,,"Apr 09, 2021",Bid Withdrawn,6826.0,21.69,45151.0
23773,"21.69Ξ ($45,362)",0x0ec348,,"Apr 09, 2021",Bid,6826.0,21.69,45362.0
23777,"15Ξ ($27,470)",0xe281b9,,"Mar 30, 2021",Bid Withdrawn,6826.0,15.0,27470.0
23778,"15Ξ ($26,511)",0xe281b9,,"Mar 29, 2021",Bid,6826.0,15.0,26511.0
23779,"15Ξ ($25,323)",pixelvau…,,"Mar 28, 2021",Bid Withdrawn,6826.0,15.0,25323.0
23781,"15Ξ ($25,323)",pixelvau…,,"Mar 28, 2021",Bid,6826.0,15.0,25323.0
23782,"14Ξ ($23,620)",Pranksy,,"Mar 27, 2021",Bid Withdrawn,6826.0,14.0,23620.0
23783,"14Ξ ($23,736)",Pranksy,,"Mar 27, 2021",Bid,6826.0,14.0,23736.0
23800,"23.50Ξ ($50,540)",0x07fb46,,"Jul 10, 2021",Bid Withdrawn,6829.0,23.5,50540.0
23801,"23.50Ξ ($50,474)",0x07fb46,,"Jul 09, 2021",Bid,6829.0,23.5,50474.0
23802,"21Ξ ($49,913)",0xb5e2d0,,"Jul 07, 2021",Bid Withdrawn,6829.0,21.0,49913.0
23803,"21Ξ ($46,671)",0xb5e2d0,,"Jul 05, 2021",Bid,6829.0,21.0,46671.0
23815,"19Ξ ($65,385)",0xbff231,,"May 07, 2021",Bid Withdrawn,6830.0,19.0,65385.0
23816,"19Ξ ($65,319)",0xbff231,,"May 07, 2021",Bid,6830.0,19.0,65319.0
23825,"15Ξ ($35,285)",0x967ee5,,"May 22, 2021",Bid Withdrawn,6831.0,15.0,35285.0
23826,"15Ξ ($34,987)",0x967ee5,,"May 22, 2021",Bid,6831.0,15.0,34987.0
23827,"14Ξ ($32,655)",0x967ee5,,"May 22, 2021",Bid Withdrawn,6831.0,14.0,32655.0
23828,"14Ξ ($34,276)",0x967ee5,,"May 21, 2021",Bid,6831.0,14.0,34276.0
23831,1.42Ξ ($334),daLenz,,"Jun 22, 2020",Bid,6831.0,1.42,334.0
23833,1Ξ ($245),0xcd2c66,,"Jun 11, 2020",Bid,6831.0,1.0,245.0
23849,"16Ξ ($30,306)",0x6a28ca,,"Feb 21, 2021",Bid Withdrawn,6832.0,16.0,30306.0
23850,"16Ξ ($29,442)",0x6a28ca,,"Feb 18, 2021",Bid,6832.0,16.0,29442.0
23856,"20.50Ξ ($65,191)",0x64756a,,"May 03, 2021",Bid,6833.0,20.5,65191.0
23866,"19.50Ξ ($34,537)",0x4e84a9,,"Mar 11, 2021",Bid,6834.0,19.5,34537.0
23876,"5Ξ ($1,967)",Crypto_P…,,"Oct 22, 2020",Bid,6834.0,5.0,1967.0
23877,0.51Ξ ($200),0xbfa319,,"Oct 22, 2020",Bid,6834.0,0.51,200.0
23878,"4.69Ξ ($1,852)",Deeze,,"Oct 21, 2020",Bid Withdrawn,6834.0,4.69,1852.0
23879,"4.69Ξ ($1,853)",Deeze,,"Oct 21, 2020",Bid,6834.0,4.69,1853.0
23880,"4Ξ ($1,581)",Party,,"Oct 21, 2020",Bid Withdrawn,6834.0,4.0,1581.0
23881,"4Ξ ($1,559)",Party,,"Oct 21, 2020",Bid,6834.0,4.0,1559.0
23895,"22Ξ ($42,525)",0xb74f01,,"Feb 21, 2021",Bid,6837.0,22.0,42525.0
23918,0.22Ξ ($34),0x87e225,,"Jan 04, 2019",Bid Withdrawn,6837.0,0.22,34.0
23919,0.22Ξ ($34),0x87e225,,"Jan 04, 2019",Bid,6837.0,0.22,34.0
23926,"21Ξ ($44,960)",0xb4a8bf,,"Apr 11, 2021",Bid Withdrawn,6838.0,21.0,44960.0
23927,"21Ξ ($45,160)",0xb4a8bf,,"Apr 11, 2021",Bid,6838.0,21.0,45160.0
23948,"3Ξ ($1,188)",Michel_M…,,"Oct 21, 2020",Bid Withdrawn,6839.0,3.0,1188.0
23949,"3Ξ ($1,188)",Michel_M…,,"Oct 21, 2020",Bid,6839.0,3.0,1188.0
23950,2Ξ ($792),Michel_M…,,"Oct 21, 2020",Bid,6839.0,2.0,792.0
23951,0.05Ξ ($15),0x717403,,"Jun 29, 2017",Bid Withdrawn,6839.0,0.05,15.0
23952,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6839.0,0.05,13.0
23959,"65.50Ξ ($126,173)",thebinoc…,,"Jul 16, 2021",Bid Withdrawn,6842.0,65.5,126173.0
23960,"65.50Ξ ($127,642)",thebinoc…,,"Jul 15, 2021",Bid,6842.0,65.5,127642.0
23961,"79Ξ ($127,483)",0xc5f70b,,"Mar 03, 2021",Bid Withdrawn,6842.0,79.0,127483.0
23962,"79Ξ ($122,669)",0xc5f70b,,"Mar 02, 2021",Bid,6842.0,79.0,122669.0
23963,"15Ξ ($5,231)",jmg,,"Sep 21, 2020",Bid Withdrawn,6842.0,15.0,5231.0
23964,"15Ξ ($5,536)",jmg,,"Sep 12, 2020",Bid,6842.0,15.0,5536.0
23965,"10Ξ ($3,643)",VonMises,,"Sep 11, 2020",Bid,6842.0,10.0,3643.0
23966,1.65Ξ ($221),jmg,,"Jan 04, 2020",Bid Withdrawn,6842.0,1.65,221.0
23967,1.65Ξ ($212),jmg,,"Jan 01, 2020",Bid,6842.0,1.65,212.0
23970,0.65Ξ ($147),0x00bd3a,,"Jul 24, 2017",Bid Withdrawn,6842.0,0.65,147.0
23971,0.65Ξ ($148),0x00bd3a,,"Jul 23, 2017",Bid,6842.0,0.65,148.0
23974,0.15Ξ ($43),0xff8414,,"Jun 27, 2017",Bid,6842.0,0.15,43.0
23992,"60Ξ ($131,681)",0x052564,,"Apr 19, 2021",Bid,6844.0,60.0,131681.0
23998,"49.80Ξ ($102,781)",0x450638,,"Apr 08, 2021",Bid Withdrawn,6844.0,49.8,102781.0
24004,"49.80Ξ ($88,902)",0x450638,,"Mar 15, 2021",Bid,6844.0,49.8,88902.0
24005,"35Ξ ($62,650)",0x9ab7bb,,"Mar 15, 2021",Bid,6844.0,35.0,62650.0
24032,0.05Ξ ($16),0x717403,,"Jun 28, 2017",Bid Withdrawn,6853.0,0.05,16.0
24033,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6853.0,0.05,13.0
24038,"21.50Ξ ($52,287)",0xf3016b,,"Apr 17, 2021",Bid Withdrawn,6855.0,21.5,52287.0
24040,"21.50Ξ ($52,102)",0xf3016b,,"Apr 17, 2021",Bid,6855.0,21.5,52102.0
24043,2.50Ξ ($488),Pranksy,,"Apr 28, 2020",Bid Withdrawn,6856.0,2.5,488.0
24044,2.50Ξ ($490),Pranksy,,"Apr 28, 2020",Bid,6856.0,2.5,490.0
24045,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,6856.0,0.05,14.0
24052,"22Ξ ($39,367)",crazyrar…,,"Mar 11, 2021",Bid Withdrawn,6861.0,22.0,39367.0
24053,"22Ξ ($39,135)",crazyrar…,,"Mar 11, 2021",Bid,6861.0,22.0,39135.0
24056,"17.50Ξ ($30,845)",caff.eth,,"Feb 15, 2021",Bid Withdrawn,6861.0,17.5,30845.0
24057,"17.50Ξ ($29,918)",caff.eth,,"Feb 15, 2021",Bid,6861.0,17.5,29918.0
24059,"15Ξ ($27,110)",caff.eth,,"Feb 15, 2021",Bid,6861.0,15.0,27110.0
24060,"13Ξ ($23,495)",caff.eth,,"Feb 15, 2021",Bid Withdrawn,6861.0,13.0,23495.0
24061,"13Ξ ($23,519)",caff.eth,,"Feb 14, 2021",Bid,6861.0,13.0,23519.0
24063,1.50Ξ ($299),Pranksy,,"Apr 26, 2020",Bid Withdrawn,6862.0,1.5,299.0
24064,1.50Ξ ($289),Pranksy,,"Apr 26, 2020",Bid,6862.0,1.5,289.0
24065,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6862.0,0.05,13.0
24076,"28.50Ξ ($49,158)",0x33b17a,,"Mar 16, 2021",Bid,6863.0,28.5,49158.0
24084,"19Ξ ($33,087)",0x33c265,,"Mar 08, 2021",Bid,6863.0,19.0,33087.0
24094,"20.69Ξ ($28,151)",Deeze,,"Feb 28, 2021",Bid Withdrawn,6863.0,20.69,28151.0
24095,"20.69Ξ ($28,666)",Deeze,,"Feb 28, 2021",Bid,6863.0,20.69,28666.0
24099,"29Ξ ($42,476)",crazyrar…,,"Feb 27, 2021",Bid Withdrawn,6863.0,29.0,42476.0
24100,"29Ξ ($43,123)",crazyrar…,,"Feb 27, 2021",Bid,6863.0,29.0,43123.0
24102,"25Ξ ($36,961)",crazyrar…,,"Feb 27, 2021",Bid Withdrawn,6863.0,25.0,36961.0
24104,"25Ξ ($36,130)",crazyrar…,,"Feb 26, 2021",Bid,6863.0,25.0,36130.0
24124,0.50Ξ ($99),stazie,,"Apr 28, 2020",Bid Withdrawn,6863.0,0.5,99.0
24133,0.50Ξ ($64),stazie,,"Dec 20, 2019",Bid,6863.0,0.5,64.0
24161,"31Ξ ($51,008)",0xf72cf7,,"Mar 26, 2021",Bid Withdrawn,6868.0,31.0,51008.0
24163,"31Ξ ($50,001)",0xf72cf7,,"Mar 25, 2021",Bid,6868.0,31.0,50001.0
24166,"28Ξ ($50,037)",0xf72cf7,,"Mar 21, 2021",Bid Withdrawn,6868.0,28.0,50037.0
24168,"28Ξ ($51,353)",0xf72cf7,,"Mar 18, 2021",Bid,6868.0,28.0,51353.0
24187,1Ξ ($234),CryptoIn…,,"Jun 25, 2020",Bid Withdrawn,6868.0,1.0,234.0
24188,1Ξ ($207),CryptoIn…,,"May 23, 2020",Bid,6868.0,1.0,207.0
24189,0.78Ξ ($142),antunes_…,,"Apr 22, 2020",Bid Withdrawn,6868.0,0.78,142.0
24190,0.78Ξ ($133),antunes_…,,"Apr 21, 2020",Bid,6868.0,0.78,133.0
24192,0.68Ξ ($124),Ur84NKri…,,"Apr 19, 2020",Bid,6868.0,0.68,124.0
24193,0.65Ξ ($120),antunes_…,,"Apr 18, 2020",Bid,6868.0,0.65,120.0
24195,0.55Ξ ($94),Pranksy,,"Apr 17, 2020",Bid,6868.0,0.55,94.0
24197,0.05Ξ ($13),0x717403,,"Jul 04, 2017",Bid Withdrawn,6868.0,0.05,13.0
24198,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,6868.0,0.05,13.0
24203,"44Ξ ($82,600)",0x18ee9c,,"Jul 17, 2021",Bid,6869.0,44.0,82600.0
24213,"39Ξ ($110,372)",0x18ee9c,,"May 26, 2021",Bid Withdrawn,6869.0,39.0,110372.0
24215,"39Ξ ($110,372)",0x18ee9c,,"May 26, 2021",Bid,6869.0,39.0,110372.0
24217,"35Ξ ($97,414)",point-gr…,,"May 26, 2021",Bid,6869.0,35.0,97414.0
24228,"5.10Ξ ($3,081)",Party,,"Dec 01, 2020",Bid Withdrawn,6869.0,5.1,3081.0
24229,"5.10Ξ ($3,128)",Party,,"Dec 01, 2020",Bid,6869.0,5.1,3128.0
24232,"5Ξ ($2,910)",TweetyPi…,,"Nov 23, 2020",Bid Withdrawn,6869.0,5.0,2910.0
24233,"5Ξ ($2,767)",TweetyPi…,,"Nov 22, 2020",Bid,6869.0,5.0,2767.0
24234,"4Ξ ($1,671)",Party,,"Oct 23, 2020",Bid Withdrawn,6869.0,4.0,1671.0
24235,"4Ξ ($1,665)",Party,,"Oct 23, 2020",Bid,6869.0,4.0,1665.0
24241,1Ξ ($368),0x34e801,,"Oct 20, 2020",Bid,6869.0,1.0,368.0
24242,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,6869.0,0.05,14.0
24243,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,6869.0,0.05,14.0
24245,"28Ξ ($47,514)",0x7a37a1,,"Mar 29, 2021",Bid Withdrawn,6870.0,28.0,47514.0
24246,"28Ξ ($48,431)",0x7a37a1,,"Mar 24, 2021",Bid,6870.0,28.0,48431.0
24247,"16Ξ ($29,239)",0x4c9692,,"Feb 17, 2021",Bid Withdrawn,6870.0,16.0,29239.0
24248,"16Ξ ($29,239)",0x4c9692,,"Feb 17, 2021",Bid,6870.0,16.0,29239.0
24250,"6Ξ ($8,016)",0xf1b658,,"Jan 19, 2021",Bid Withdrawn,6870.0,6.0,8016.0
24251,"6Ξ ($7,406)",0xf1b658,,"Jan 17, 2021",Bid,6870.0,6.0,7406.0
24252,"5Ξ ($6,033)",BitcoinG…,,"Jan 17, 2021",Bid,6870.0,5.0,6033.0
24256,"50Ξ ($73,477)",0x0e4437,,"Feb 27, 2021",Bid Withdrawn,6871.0,50.0,73477.0
24258,"50Ξ ($73,046)",0x0e4437,,"Feb 27, 2021",Bid,6871.0,50.0,73046.0
24270,"14Ξ ($5,798)",0x257e2b,,"Oct 23, 2020",Bid Withdrawn,6871.0,14.0,5798.0
24271,"14Ξ ($5,576)",0x257e2b,,"Oct 21, 2020",Bid,6871.0,14.0,5576.0
24272,"7Ξ ($2,771)",Cry,,"Oct 21, 2020",Bid,6871.0,7.0,2771.0
24273,"6Ξ ($2,375)",0x0601d0,,"Oct 21, 2020",Bid,6871.0,6.0,2375.0
24274,"4.50Ξ ($1,782)",Cry,,"Oct 21, 2020",Bid,6871.0,4.5,1782.0
24275,"4Ξ ($1,584)",0x34e801,,"Oct 21, 2020",Bid,6871.0,4.0,1584.0
24276,"3Ξ ($1,188)",Cry,,"Oct 21, 2020",Bid,6871.0,3.0,1188.0
24277,2Ξ ($792),0x257e2b,,"Oct 21, 2020",Bid,6871.0,2.0,792.0
24278,1.50Ξ ($594),Michel_M…,,"Oct 21, 2020",Bid,6871.0,1.5,594.0
24279,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,6871.0,0.05,14.0
24280,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,6871.0,0.05,14.0
24289,"4.50Ξ ($5,530)",3van.eth,,"Jan 22, 2021",Bid Withdrawn,6873.0,4.5,5530.0
24290,"4.50Ξ ($5,530)",3van.eth,,"Jan 22, 2021",Bid,6873.0,4.5,5530.0
24292,"4Ξ ($5,586)",3van.eth,,"Jan 20, 2021",Bid Withdrawn,6873.0,4.0,5586.0
24294,"4Ξ ($5,614)",3van.eth,,"Jan 19, 2021",Bid,6873.0,4.0,5614.0
24300,"67.50Ξ ($269,993)",runhot99…,,"May 10, 2021",Bid Withdrawn,6874.0,67.5,269993.0
24301,"67.50Ξ ($233,705)",runhot99…,,"May 06, 2021",Bid,6874.0,67.5,233705.0
24302,"64.50Ξ ($223,318)",runhot99…,,"May 06, 2021",Bid Withdrawn,6874.0,64.5,223318.0
24303,"64.50Ξ ($212,692)",runhot99…,,"May 05, 2021",Bid,6874.0,64.5,212692.0
24304,"62Ξ ($207,126)",Deeze,,"May 05, 2021",Bid Withdrawn,6874.0,62.0,207126.0
24305,"62Ξ ($207,126)",Deeze,,"May 05, 2021",Bid,6874.0,62.0,207126.0
24307,"12Ξ ($21,331)",0x742117,,"Mar 15, 2021",Bid Withdrawn,6874.0,12.0,21331.0
24308,"12Ξ ($21,351)",0x742117,,"Mar 15, 2021",Bid,6874.0,12.0,21351.0
24309,"11Ξ ($19,557)",0xf8b77f,,"Mar 12, 2021",Bid,6874.0,11.0,19557.0
24310,"10Ξ ($14,646)",capital_…,,"Feb 28, 2021",Bid,6874.0,10.0,14646.0
24311,"4Ξ ($5,858)",0xad9f11,,"Feb 28, 2021",Bid,6874.0,4.0,5858.0
24314,"35Ξ ($67,214)",0x74be0a,,"Feb 19, 2021",Bid,6875.0,35.0,67214.0
24328,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,6875.0,0.05,14.0
24335,"75Ξ ($172,048)",0xd94be5,,"Apr 14, 2021",Bid Withdrawn,6876.0,75.0,172048.0
24336,"75Ξ ($162,762)",0xd94be5,,"Apr 13, 2021",Bid,6876.0,75.0,162762.0
24341,"4Ξ ($4,808)",redlione…,,"Jan 07, 2021",Bid,6876.0,4.0,4808.0
24342,0.16Ξ ($46),0xdf8b1a,,"Jun 27, 2017",Bid,6876.0,0.16,46.0
24343,0.15Ξ ($49),ddaavvee,,"Jun 23, 2017",Bid,6876.0,0.15,49.0
24344,0.06Ξ ($20),0x948a10,,"Jun 23, 2017",Bid,6876.0,0.06,20.0
24345,0.05Ξ ($16),0xc352b5,,"Jun 23, 2017",Bid,6876.0,0.05,16.0
24350,"21Ξ ($37,205)",0x577ebc,,"Mar 22, 2021",Bid,6877.0,21.0,37205.0
24355,"19.50Ξ ($36,029)",0x1a4d11,,"Mar 20, 2021",Bid Withdrawn,6877.0,19.5,36029.0
24356,"19.50Ξ ($36,039)",0x1a4d11,,"Mar 20, 2021",Bid,6877.0,19.5,36039.0
24363,"26Ξ ($39,564)",0xdd23ab,,"Mar 01, 2021",Bid,6877.0,26.0,39564.0
24368,"3Ξ ($5,658)",0x9aad50,,"Jul 14, 2021",Bid,6878.0,3.0,5658.0
24369,"2.80Ξ ($5,623)",0x3ca288,,"Jul 13, 2021",Bid,6878.0,2.8,5623.0
24370,"1.50Ξ ($3,046)",0x940a26,,"Jul 13, 2021",Bid,6878.0,1.5,3046.0
24371,"1Ξ ($2,034)",0x5967d3,,"Jul 13, 2021",Bid,6878.0,1.0,2034.0
24372,0.20Ξ ($407),0x336314,,"Jul 13, 2021",Bid,6878.0,0.2,407.0
24373,0.10Ξ ($204),0x94aa50,,"Jul 13, 2021",Bid,6878.0,0.1,204.0
24374,0.02Ξ ($41),0xda165b,,"Jul 13, 2021",Bid,6878.0,0.02,41.0
24375,<0.01Ξ ($0),volny.et…,,"Jul 12, 2021",Bid,6878.0,0.01,0.0
24376,"3.10Ξ ($6,288)",smaroo.e…,,"Jul 12, 2021",Bid Withdrawn,6878.0,3.1,6288.0
24377,"3.10Ξ ($6,288)",smaroo.e…,,"Jul 12, 2021",Bid,6878.0,3.1,6288.0
24378,"3Ξ ($6,093)",0xb9c71d,,"Jul 12, 2021",Bid,6878.0,3.0,6093.0
24379,"1Ξ ($2,101)",0x88a679,,"Jul 12, 2021",Bid,6878.0,1.0,2101.0
24380,0.05Ξ ($105),0x87bd35,,"Jul 12, 2021",Bid,6878.0,0.05,105.0
24381,0.03Ξ ($63),joaofern…,,"Jul 12, 2021",Bid,6878.0,0.03,63.0
24382,0.02Ξ ($54),0x5bf785,,"Jul 12, 2021",Bid,6878.0,0.02,54.0
24383,0Ξ ($21),0x91dc6c,,"Jul 12, 2021",Bid,6878.0,0.0,21.0
24409,"18.50Ξ ($30,832)",wookie.e…,,"Mar 26, 2021",Bid,6878.0,18.5,30832.0
24412,"17Ξ ($31,210)",sexpunks…,,"Mar 09, 2021",Bid Withdrawn,6878.0,17.0,31210.0
24413,"17Ξ ($31,448)",sexpunks…,,"Mar 09, 2021",Bid,6878.0,17.0,31448.0
24421,"19Ξ ($27,933)",0xfba647,,"Mar 02, 2021",Bid Withdrawn,6878.0,19.0,27933.0
24424,"19Ξ ($27,196)",0xfba647,,"Mar 01, 2021",Bid,6878.0,19.0,27196.0
24433,"22.22Ξ ($41,732)",daddykal…,,"Jul 19, 2021",Bid Withdrawn,6879.0,22.22,41732.0
24435,"22.22Ξ ($41,870)",daddykal…,,"Jul 19, 2021",Bid,6879.0,22.22,41870.0
24452,"25Ξ ($49,796)",0x7509cc,,"Jul 14, 2021",Bid Withdrawn,6879.0,25.0,49796.0
24453,"25Ξ ($49,679)",0x7509cc,,"Jul 14, 2021",Bid,6879.0,25.0,49679.0
24459,"22.50Ξ ($48,830)",0x53e872,,"Jul 09, 2021",Bid Withdrawn,6879.0,22.5,48830.0
24462,"22.50Ξ ($48,467)",0x53e872,,"Jul 09, 2021",Bid,6879.0,22.5,48467.0
24463,"20Ξ ($43,082)",0xb16386,,"Jul 09, 2021",Bid,6879.0,20.0,43082.0
24467,"22Ξ ($46,469)",0x53e872,,"Jul 09, 2021",Bid Withdrawn,6879.0,22.0,46469.0
24469,"22Ξ ($46,494)",0x53e872,,"Jul 09, 2021",Bid,6879.0,22.0,46494.0
24502,"28Ξ ($76,112)",0x291535,,"Apr 29, 2021",Bid Withdrawn,6879.0,28.0,76112.0
24504,"28Ξ ($75,731)",0x291535,,"Apr 28, 2021",Bid,6879.0,28.0,75731.0
24509,"26Ξ ($62,069)",0x0e9aed,,"Apr 22, 2021",Bid Withdrawn,6879.0,26.0,62069.0
24511,"26Ξ ($63,378)",0x0e9aed,,"Apr 22, 2021",Bid,6879.0,26.0,63378.0
24525,"19Ξ ($32,376)",0x62bdc6,,"Mar 28, 2021",Bid Withdrawn,6879.0,19.0,32376.0
24529,"19Ξ ($32,351)",0x62bdc6,,"Mar 27, 2021",Bid,6879.0,19.0,32351.0
