,id,amount_ethereum,amount_dollars,transaction_date
1415,9912,87Ξ,"($242,131)","Apr 29, 2021"
1416,9912,87Ξ,"($153,873)","Mar 21, 2021"
1417,9912,39.90Ξ,"($76,110)","Feb 18, 2021"
1418,9912,22Ξ,"($12,624)","Dec 24, 2020"
1419,9912,4.99Ξ,"($1,789)","Sep 14, 2020"
1420,9912,3Ξ,($613),"May 25, 2020"
1421,9912,1Ξ,($193),"Apr 27, 2020"
1422,9913,14Ξ,"($28,612)","Apr 05, 2021"
1423,9913,3.34Ξ,"($1,198)","Sep 28, 2020"
1424,9913,0.11Ξ,($25),"Oct 05, 2018"
1425,9914,0.10Ξ,($29),"Aug 27, 2018"
1426,9915,0.10Ξ,($19),"Sep 11, 2018"
1427,9916,34Ξ,"($11,435)","Sep 24, 2020"
1428,9916,0.95Ξ,($284),"Aug 14, 2017"
1429,9919,0.10Ξ,($38),"Aug 07, 2018"
1430,9920,32Ξ,"($48,314)","Mar 02, 2021"
1431,9920,30Ξ,"($44,610)","Feb 27, 2021"
1432,9920,20Ξ,"($37,678)","Feb 18, 2021"
1433,9920,9.25Ξ,"($12,840)","Jan 30, 2021"
1434,9920,5Ξ,"($1,799)","Sep 28, 2020"
1435,9920,0.25Ξ,($77),"Sep 08, 2017"
1436,9921,1Ξ,($136),"Mar 24, 2019"
1437,9921,0.79Ξ,($194),"Jul 08, 2017"
1438,9921,0.45Ξ,($121),"Jul 04, 2017"
1439,9922,21.49Ξ,"($42,976)","Jul 13, 2021"
1440,9922,15.40Ξ,"($32,346)","Apr 05, 2021"
1441,9922,8.88Ξ,"($16,061)","Feb 14, 2021"
1442,9922,3.71Ξ,"($1,323)","Sep 28, 2020"
1443,9922,3.49Ξ,"($1,254)","Sep 28, 2020"
1444,9922,3.15Ξ,"($1,131)","Sep 27, 2020"
1445,9922,2.15Ξ,($729),"Sep 23, 2020"
1446,9922,1.98Ξ,($673),"Sep 23, 2020"
1447,9922,1.88Ξ,($690),"Sep 15, 2020"
1448,9922,1.75Ξ,($659),"Sep 14, 2020"
1449,9922,1.20Ξ,($465),"Sep 13, 2020"
1450,9923,7Ξ,"($12,000)","Feb 08, 2021"
1451,9923,<0.01Ξ,($<0.01),"Jan 17, 2021"
1452,9924,4Ξ,"($2,507)","Dec 22, 2020"
1453,9924,3.30Ξ,"($2,003)","Nov 24, 2020"
1454,9924,2.39Ξ,($810),"Sep 23, 2020"
1455,9924,2.49Ξ,($906),"Sep 15, 2020"
1456,9924,1.59Ξ,($598),"Sep 14, 2020"
1457,9924,0.59Ξ,($101),"Apr 17, 2020"
1458,9925,0.05Ξ,($56),"Jan 07, 2018"
1459,9926,50Ξ,"($17,911)","Sep 29, 2020"
1460,9926,1.50Ξ,($404),"Jul 04, 2017"
1461,9926,0.19Ξ,($53),"Jul 03, 2017"
1462,9926,<0.01Ξ,($0),"Jun 24, 2017"
1463,9927,30Ξ,"($64,234)","Apr 11, 2021"
1464,9928,0.10Ξ,($29),"Oct 28, 2017"
1465,9929,3Ξ,"($1,065)","Sep 26, 2020"
1466,9929,2.87Ξ,"($1,015)","Sep 26, 2020"
1467,9929,4Ξ,"($1,513)","Sep 19, 2020"
1468,9929,1.44Ξ,($541),"Sep 14, 2020"
1469,9929,0.60Ξ,($120),"May 14, 2020"
1470,9929,0.59Ξ,($100),"Jan 17, 2020"
1471,9931,2.25Ξ,($537),"Jul 20, 2020"
1472,9931,0.40Ξ,($115),"Jul 05, 2019"
1473,9932,75Ξ,"($170,329)","Apr 20, 2021"
1474,9933,2.31Ξ,($799),"Sep 24, 2020"
1475,9933,1.99Ξ,($680),"Sep 22, 2020"
1476,9933,1.90Ξ,($726),"Sep 18, 2020"
1477,9933,<0.01Ξ,($<0.01),"Sep 17, 2020"
1478,9933,1.40Ξ,($510),"Sep 11, 2020"
1479,9933,2Ξ,($433),"May 28, 2020"
1480,9933,0.30Ξ,($68),"Jul 20, 2017"
1481,9934,55Ξ,"($94,230)","Feb 22, 2021"
1482,9934,18.99Ξ,"($24,372)","Jan 28, 2021"
1483,9938,26Ξ,"($41,478)","Feb 23, 2021"
1484,9938,25Ξ,"($47,920)","Feb 22, 2021"
1485,9938,0.54Ξ,($145),"Jun 19, 2019"
1486,9938,0.30Ξ,($50),"Apr 05, 2019"
1487,9939,0.39Ξ,($66),"Apr 14, 2019"
1488,9943,75Ξ,"($135,983)","Mar 10, 2021"
1489,9943,9.50Ξ,"($3,453)","Sep 28, 2020"
1490,9943,0.50Ξ,($86),"Aug 31, 2019"
1491,9947,25Ξ,"($53,131)","Jun 29, 2021"
1492,9947,20Ξ,"($38,159)","May 23, 2021"
1493,9947,10.95Ξ,"($19,988)","Feb 14, 2021"
1494,9947,8.88Ξ,"($15,299)","Feb 11, 2021"
1495,9947,5.50Ξ,"($3,781)","Dec 27, 2020"
1496,9947,5Ξ,"($2,460)","Nov 26, 2020"
1497,9947,6.75Ξ,"($2,464)","Sep 28, 2020"
1498,9947,2.00Ξ,($729),"Sep 28, 2020"
1499,9948,0.70Ξ,($144),"Jul 29, 2017"
1500,9951,65Ξ,"($118,091)","Jun 26, 2021"
1501,9951,62Ξ,"($204,285)","May 05, 2021"
1502,9952,67.50Ξ,"($260,075)","May 10, 2021"
1503,9953,98Ξ,"($167,027)","Mar 23, 2021"
1504,9953,88Ξ,"($148,372)","Mar 23, 2021"
1505,9955,10Ξ,"($1,274)","Jan 02, 2020"
1506,9958,20Ξ,"($35,741)","Mar 21, 2021"
1507,9958,23.99Ξ,"($43,606)","Mar 18, 2021"
1508,9961,0.41Ξ,($109),"Jul 05, 2017"
1509,9963,40Ξ,"($58,211)","Feb 26, 2021"
1510,9963,11Ξ,"($19,102)","Feb 09, 2021"
1511,9963,0.15Ξ,($46),"Jun 24, 2017"
1512,9965,0.29Ξ,($90),"Nov 12, 2017"
1513,9966,2.77Ξ,($572),"May 27, 2020"
1514,9969,29.30Ξ,"($62,578)","Apr 11, 2021"
1515,9969,0.25Ξ,($66),"Jul 05, 2017"
1516,9970,20.50Ξ,"($44,159)","Jul 09, 2021"
1517,9970,18.50Ξ,"($43,046)","Jul 06, 2021"
1518,9970,9.75Ξ,"($17,929)","Feb 14, 2021"
1519,9970,0.50Ξ,($87),"May 06, 2019"
1520,9971,24Ξ,"($46,045)","Feb 22, 2021"
1521,9972,5.99Ξ,"($7,439)","Jan 18, 2021"
1522,9972,1Ξ,($203),"May 22, 2020"
1523,9973,15.85Ξ,"($31,422)","Apr 08, 2021"
1524,9974,10Ξ,"($11,096)","Jan 06, 2021"
1525,9976,1.50Ξ,($216),"Jan 10, 2020"
1526,9976,0.45Ξ,($56),"Jan 19, 2019"
1527,9976,0.25Ξ,($22),"Dec 13, 2018"
1528,9979,6.20Ξ,"($7,744)","Jan 27, 2021"
1529,9979,5Ξ,"($1,824)","Sep 28, 2020"
1530,9979,1Ξ,($214),"May 20, 2020"
1531,9980,29Ξ,"($68,110)","Jul 04, 2021"
1532,9980,0.10Ξ,($70),"Apr 24, 2018"
1533,9989,0.30Ξ,($140),"Nov 28, 2017"
1534,9990,24.50Ξ,"($44,981)","Mar 20, 2021"
1535,9997,99.99Ξ,"($169,770)","Feb 08, 2021"
1536,9997,59Ξ,"($21,062)","Sep 27, 2020"
1537,9998,38Ξ,"($61,170)","Mar 03, 2021"
1538,9998,15Ξ,"($9,499)","Dec 27, 2020"
